class,plate,mjd,fiber,good,J0390,J0400,J0410,J0420,J0430,J0440,J0450,J0460,J0470,J0480,J0490,J0500,J0510,J0520,J0530,J0540,J0550,J0560,J0570,J0580,J0590,J0600,J0610,J0620,J0630,J0640,J0650,J0660,J0670,J0680,J0690,J0700,J0710,J0720,J0730,J0740,J0750,J0760,J0770,J0780,J0790,J0800,J0810,J0820,J0830,J0840,J0850,J0860,J0870,J0880,J0890,J0900,J0910
WDMS,5135,55862,908,True,21.1948,21.1126,21.0851,20.8482,21.1354,21.0471,20.8367,20.8566,20.9421,21.2112,21.2484,21.028,20.9731,20.9588,20.951,21.0064,20.9777,20.782,21.0692,21.0306,21.028,21.1118,21.1614,21.2772,21.2541,21.0403,21.0687,21.1572,21.159,21.1194,21.0308,20.9036,21.0084,20.9519,20.7242,20.5315,20.4137,20.5041,20.8895,20.8414,20.6194,20.4257,20.1835,20.1942,20.2654,20.4932,20.3693,20.2694,20.0761,20.0023,20.2544,20.1934,19.9013
WDMS,7245,56636,796,True,21.3339,21.1121,21.025,20.8306,21.0213,20.9903,20.7489,20.7126,20.7745,21.0094,21.0037,20.7655,20.75,20.747,20.7612,20.7626,20.7824,20.8158,20.7931,20.8282,20.878,20.8621,20.8674,20.9548,20.8476,20.8481,20.8864,20.8269,20.8869,20.8819,20.7853,20.6365,20.7834,20.5927,20.328,20.2384,20.1286,20.2211,20.4253,20.3868,20.2653,20.1133,19.8944,19.9012,19.9888,20.0268,19.975,19.8684,19.7877,19.7753,19.7736,19.7597,19.5822
WDMS,2284,53708,559,True,17.3802,17.2902,17.309,17.1411,17.3523,17.303,17.1605,17.1792,17.2165,17.4351,17.4745,17.3048,17.2946,17.3169,17.3053,17.3112,17.3479,17.3703,17.3695,17.385,17.4464,17.416,17.4163,17.488,17.4323,17.3503,17.3582,17.4132,17.4241,17.4102,17.2943,17.1519,17.2966,17.2393,16.9635,16.7928,16.7163,16.7563,16.9434,16.8785,16.7729,16.6416,16.5009,16.4849,16.4635,16.5005,16.5408,16.4816,16.4195,16.3422,16.3278,16.2767,16.1837
WDMS,5776,56010,182,True,17.4697,17.3784,17.378,17.1949,17.4035,17.34,17.1877,17.1992,17.2308,17.4483,17.4806,17.2989,17.2878,17.3032,17.2902,17.2865,17.3255,17.3395,17.3294,17.3482,17.4165,17.3888,17.3857,17.4561,17.3996,17.3181,17.3314,17.3804,17.384,17.3683,17.2506,17.1096,17.2532,17.1904,16.9217,16.7444,16.6649,16.7056,16.8898,16.8169,16.7037,16.5683,16.4297,16.4139,16.3943,16.4318,16.4729,16.4138,16.3375,16.2626,16.2495,16.2087,16.0911
WDMS,2661,54505,561,True,19.0662,19.0013,19.0005,18.8559,19.0379,18.988,18.8607,18.866,18.9085,19.1199,19.1663,18.9946,18.9752,18.9865,19.0083,19.0336,19.0675,19.075,19.112,19.1163,19.1462,19.1794,19.181,19.1916,19.1992,19.224,19.2879,19.3245,19.2821,19.2632,19.2444,19.1934,19.2658,19.2377,19.0955,18.9994,18.965,19.0093,19.116,19.0693,19.0212,18.9449,18.7724,18.716,18.6683,18.8326,18.8598,18.7067,18.6774,18.6276,18.6526,18.5836,18.4501
WDMS,5972,56334,366,True,19.0786,19.0387,19.0454,18.8704,19.0608,19.0015,18.8566,18.8716,18.9202,19.1299,19.1714,18.9862,18.9725,18.9783,19.004,19.0196,19.0534,19.0811,19.0985,19.1095,19.142,19.1528,19.1617,19.1932,19.1991,19.2041,19.2588,19.312,19.2701,19.2541,19.2139,19.1702,19.2375,19.224,19.0841,18.9488,18.8872,18.9454,19.1202,19.05,18.9574,18.845,18.6803,18.6625,18.6797,18.7062,18.7779,18.7363,18.6331,18.5189,18.5091,18.4766,18.3582
WDMS,3680,55210,775,True,19.5384,19.3325,19.242,19.1384,19.2036,19.0034,18.7308,18.6259,18.6062,18.7114,18.5918,18.4884,18.4426,18.3556,18.1577,18.0471,18.0931,18.0562,17.9075,17.8681,18.0872,17.8619,17.7603,17.9794,17.7284,17.4419,17.2251,17.2476,17.4653,17.4997,17.2585,16.9542,17.1143,16.9864,16.5989,16.3846,16.2881,16.3186,16.4898,16.3946,16.2582,16.1233,16.0085,15.9773,15.952,15.9712,15.9984,15.9463,15.8849,15.8136,15.7976,15.7702,15.6729
WDMS,5944,56220,794,True,19.3411,19.1518,19.0697,18.9552,19.0223,18.8355,18.5668,18.4692,18.4414,18.5466,18.4281,18.3192,18.2613,18.1812,17.9779,17.8656,17.9128,17.8863,17.7382,17.7029,17.93,17.7176,17.6135,17.8311,17.5822,17.2961,17.0848,17.1047,17.3334,17.3745,17.1372,16.8321,16.9926,16.8683,16.4824,16.2706,16.1818,16.2131,16.3906,16.3035,16.1629,16.0277,15.9128,15.8943,15.8697,15.9002,15.9216,15.8646,15.8154,15.7538,15.7313,15.7045,15.6064
WDMS,5813,56363,328,True,20.4086,20.323,20.3139,20.1503,20.2445,20.2019,20.1092,20.1154,20.1178,20.2511,20.257,20.1146,20.1132,20.1011,20.0913,20.1004,20.1156,20.0998,20.1054,20.1049,20.1016,20.0825,20.0812,20.1255,20.1152,20.162,20.2636,20.2678,20.1634,20.14,20.1349,20.1128,20.1819,20.1678,20.0526,20.0094,20.0154,20.0187,20.1067,19.9792,19.9656,19.9387,19.8494,19.8004,19.6843,19.7065,19.9044,19.9513,19.8956,19.5934,19.5312,19.6168,19.5943
WDMS,2097,53491,310,True,19.3304,19.1794,19.1247,19.1052,19.0653,18.922,18.7024,18.6132,18.5925,18.6093,18.505,18.4785,18.4561,18.374,18.1523,18.0366,18.1016,18.0815,17.9246,17.8959,18.1204,17.9162,17.8072,18.0327,17.7813,17.4666,17.1689,17.206,17.5085,17.5357,17.3074,16.9778,17.1798,17.0334,16.5713,16.3215,16.2183,16.274,16.5083,16.3932,16.2301,16.0638,15.9238,15.906,15.8863,15.9293,15.9701,15.9043,15.8462,15.7614,15.7529,15.7072,15.628
WDMS,3185,54829,187,True,18.624,18.4984,18.4935,18.3081,18.4966,18.4056,18.2316,18.2364,18.2656,18.4675,18.4657,18.2869,18.2639,18.2499,18.1866,18.1604,18.1988,18.2073,18.1619,18.1592,18.2781,18.1908,18.1421,18.2504,18.1473,17.9933,17.8975,17.9356,18.0453,18.0602,17.9119,17.6926,17.813,17.7302,17.4104,17.225,17.1424,17.1747,17.3475,17.2561,17.1386,17.0048,16.8882,16.8633,16.8437,16.8729,16.894,16.8365,16.7879,16.7171,16.7085,16.672,16.5813
WDMS,458,51929,153,True,18.4704,18.3491,18.3481,18.1709,18.369,18.3006,18.1144,18.1046,18.131,18.338,18.3516,18.1834,18.1694,18.1611,18.1165,18.086,18.1271,18.1389,18.0959,18.0925,18.2112,18.1296,18.117,18.2305,18.1284,17.9705,17.8738,17.9187,18.0172,18.0364,17.8924,17.6727,17.8138,17.7165,17.3811,17.1975,17.1194,17.146,17.3177,17.2337,17.1058,16.9645,16.851,16.8353,16.8125,16.8314,16.8657,16.809,16.747,16.6842,16.6733,16.6277,16.5433
WDMS,5064,55864,432,True,21.1552,20.9337,20.9181,20.6723,20.8825,20.8122,20.5819,20.5829,20.6012,20.8376,20.8829,20.6475,20.5799,20.5842,20.5856,20.5963,20.6195,20.6436,20.6236,20.6296,20.6836,20.6239,20.5977,20.609,20.615,20.6275,20.7651,20.7661,20.6683,20.6527,20.5937,20.5812,20.6338,20.6101,20.5244,20.3729,20.3082,20.3863,20.6012,20.6306,20.4669,20.3065,20.1281,20.1168,20.2561,20.3307,20.2958,20.1729,20.1295,20.1575,20.1061,20.0387,19.8149
WDMS,5065,55739,741,True,21.0376,20.8043,20.759,20.5281,20.7304,20.6131,20.4237,20.3987,20.4298,20.6748,20.6546,20.4523,20.4245,20.4281,20.4341,20.4397,20.4182,20.3513,20.4117,20.4137,20.4314,20.4351,20.4647,20.542,20.5296,20.4785,20.5528,20.6164,20.558,20.5315,20.4554,20.4429,20.5016,20.4411,20.3016,20.2134,20.1867,20.2324,20.3664,20.24,20.2305,20.1435,20.0029,19.9688,19.9136,19.9285,20.0186,20.0001,19.8929,19.7492,19.6539,19.7256,19.6952
WDMS,5063,55831,3,True,20.8109,20.6621,20.6581,20.4074,20.6397,20.5364,20.3234,20.3386,20.389,20.6131,20.6406,20.4118,20.3836,20.3929,20.3796,20.3951,20.4217,20.4229,20.4073,20.4126,20.4784,20.4633,20.4918,20.4932,20.5337,20.5432,20.6674,20.7381,20.5789,20.5563,20.5699,20.5393,20.5823,20.5478,20.4338,20.3486,20.2797,20.3391,20.5566,20.43,20.3361,20.3504,20.1772,20.14,20.0808,20.1005,20.2285,20.1965,19.9787,19.7744,19.8812,19.9171,19.7897
WDMS,3862,55276,854,True,22.1687,22.0771,21.9605,21.7308,21.8405,21.7279,21.4696,21.356,21.358,21.4915,21.3589,21.3259,21.3557,21.2427,21.0452,20.9804,20.9997,20.9622,20.7792,20.729,20.8934,20.7275,20.6455,20.7714,20.6514,20.424,20.3189,20.3358,20.4376,20.4476,20.286,20.1097,20.2035,20.1107,19.878,19.7651,19.6984,19.7126,19.7927,19.72,19.6239,19.5895,19.5187,19.491,19.4634,19.4645,19.4703,19.4486,19.3586,19.3986,19.392,19.3633,19.2451
WDMS,4858,55686,82,True,17.7796,17.7856,17.7867,17.7845,17.8423,17.8362,17.7979,17.7851,17.8469,18.0199,18.0253,17.9973,17.9738,17.9261,17.9577,17.986,17.9983,18.0335,18.0484,18.0756,18.0933,18.1497,18.1495,18.1561,18.1861,18.2207,18.3575,18.4486,18.3249,18.3151,18.3247,18.3763,18.5056,18.4438,18.4077,18.4257,18.4533,18.4742,18.5152,18.5282,18.5491,18.5798,18.5934,18.5855,18.6376,18.618,18.6339,18.626,18.6719,18.7637,18.7753,18.7898,18.7104
WDMS,7848,56959,28,True,19.0084,18.9217,18.867,18.8481,18.838,18.722,18.571,18.497,18.4975,18.5339,18.4966,18.5364,18.6109,18.5112,18.3084,18.2574,18.1998,18.1437,18.0659,18.0189,18.0422,17.9473,17.9313,17.9562,17.8951,17.8255,17.7594,17.7335,17.754,17.7504,17.7022,17.6251,17.6394,17.6109,17.5178,17.4593,17.4151,17.4004,17.4152,17.3845,17.3472,17.3129,17.2762,17.2598,17.2407,17.2357,17.2317,17.2238,17.194,17.1558,17.1279,17.1251,17.0541
WDMS,387,51791,157,True,18.9754,18.8601,18.8366,18.8435,18.8299,18.7044,18.5699,18.4913,18.4919,18.5285,18.5016,18.5247,18.5935,18.5125,18.3085,18.2516,18.1995,18.1503,18.0643,18.0185,18.0409,17.9563,17.9299,17.9623,17.9032,17.831,17.7738,17.7481,17.768,17.7661,17.7203,17.6486,17.6593,17.6203,17.538,17.4764,17.4414,17.4366,17.4557,17.4223,17.3914,17.3519,17.3147,17.2938,17.2896,17.2986,17.2852,17.2453,17.246,17.2471,17.2092,17.1941,17.1016
WDMS,9403,58018,404,True,19.2041,19.125,19.0787,19.0556,19.046,18.9254,18.7717,18.7026,18.7001,18.7321,18.6844,18.726,18.8006,18.7017,18.5027,18.4417,18.3875,18.3266,18.2457,18.2,18.2289,18.1423,18.1234,18.1515,18.0875,18.0197,17.948,17.922,17.9544,17.9605,17.9101,17.8387,17.8528,17.8136,17.7198,17.6582,17.6159,17.6109,17.6237,17.5954,17.5505,17.522,17.4823,17.4708,17.4597,17.4564,17.4566,17.4402,17.401,17.364,17.3576,17.3624,17.2927
WDMS,1054,52516,529,True,18.0133,17.9975,18.051,17.98,18.1204,18.1146,18.0557,18.0787,18.105,18.2545,18.3033,18.2266,18.2434,18.2633,18.2587,18.2735,18.315,18.3464,18.3506,18.3923,18.4596,18.4417,18.4573,18.5277,18.5112,18.4531,18.4315,18.4748,18.5267,18.5397,18.4853,18.3779,18.4812,18.4463,18.2451,18.1089,18.0506,18.0836,18.2318,18.1928,18.096,17.9883,17.8869,17.8856,17.8756,17.932,17.9505,17.9033,17.8532,17.7917,17.832,17.7478,17.6597
WDMS,6051,56093,100,True,18.048,18.0578,18.1177,18.0477,18.1971,18.208,18.1522,18.1851,18.2351,18.3747,18.4082,18.3333,18.3581,18.3851,18.3903,18.3986,18.4396,18.477,18.4782,18.4948,18.5608,18.5458,18.558,18.6249,18.5928,18.5452,18.525,18.5701,18.6238,18.6405,18.5706,18.4699,18.5747,18.5164,18.3134,18.1749,18.1153,18.1575,18.3062,18.2479,18.1498,18.0412,17.9516,17.9469,17.9231,17.9429,17.9679,17.9278,17.8943,17.8461,17.8254,17.7895,17.6582
WDMS,916,52378,496,True,18.5198,18.51,18.5247,18.4374,18.5718,18.5689,18.5243,18.5431,18.5784,18.7502,18.7716,18.6926,18.7255,18.7631,18.7599,18.7836,18.8119,18.8213,18.8409,18.8543,18.9302,18.9207,18.9433,18.9934,18.934,18.9475,18.9911,19.0328,19.0406,19.0344,18.9881,18.9104,19.0047,18.9659,18.808,18.7311,18.6839,18.7181,18.8255,18.7846,18.7155,18.6604,18.5832,18.5596,18.5446,18.5696,18.6317,18.6224,18.5518,18.5206,18.5102,18.4581,18.3665
WDMS,4038,55363,1000,True,18.7994,18.7658,18.772,18.6635,18.7824,18.7461,18.6747,18.6858,18.7012,18.825,18.8449,18.7543,18.749,18.748,18.7617,18.7704,18.7838,18.7553,18.821,18.8348,18.8769,18.8696,18.8616,18.8843,18.8652,18.8585,18.8644,18.8898,18.9195,18.9243,18.8809,18.8262,18.8869,18.8414,18.7313,18.6709,18.6411,18.6548,18.7061,18.6558,18.6049,18.5696,18.5482,18.5613,18.4737,18.4461,18.5288,18.5203,18.4916,18.3869,18.3742,18.4165,18.3648
WDMS,4550,55894,955,True,18.8272,18.847,18.7765,18.7415,18.7303,18.8335,18.8372,18.7485,18.7597,18.7454,18.8087,18.8225,18.7914,18.7808,18.7913,18.7956,18.8037,18.8065,18.827,18.898,18.9126,18.8615,18.8833,18.8921,18.8962,18.9402,18.9587,19.0047,19.0486,19.0118,19.0233,19.0662,19.0971,19.0513,19.0418,19.0869,19.1091,19.121,19.1425,19.1263,19.1588,19.1651,19.2075,19.2194,19.1743,19.1675,19.2728,19.2813,19.2829,19.2617,19.216,19.2425,19.1924
WDMS,4551,55569,288,True,18.5167,18.59,18.5615,18.54,18.5741,18.7023,18.7264,18.6588,18.6974,18.7066,18.7777,18.7981,18.7719,18.7846,18.8038,18.8231,18.8426,18.86,18.8809,18.9627,19.0084,18.954,18.9737,18.9761,19.0046,19.0164,19.0313,19.0845,19.1267,19.0887,19.1152,19.1573,19.1726,19.1717,19.1796,19.1838,19.2133,19.2169,19.2167,19.2469,19.2621,19.2613,19.3102,19.325,19.3161,19.3215,19.3602,19.4214,19.4312,19.3936,19.3364,19.3709,19.3198
WDMS,4890,55741,836,True,21.2242,21.0995,21.0914,20.86,21.1268,21.002,20.827,20.8496,20.8852,21.1913,21.2212,20.9535,20.9562,20.9422,20.9622,20.9988,21.0253,21.0568,21.0662,21.0762,21.1071,21.0639,21.1578,21.2453,21.2074,21.1272,21.2485,21.4168,21.2467,21.2397,21.1814,21.141,21.3074,21.2065,21.0762,20.9155,20.8378,20.982,21.0085,20.9415,20.9795,20.8549,20.7623,20.7256,20.6137,20.6616,20.7138,20.7463,20.6396,20.5218,20.591,20.5449,20.4766
WDMS,4081,55365,246,True,16.6101,16.4429,16.3946,16.1481,16.3598,16.2701,16.0753,16.0796,16.1106,16.3522,16.3966,16.1699,16.1537,16.1691,16.1843,16.1997,16.2231,16.2431,16.2637,16.2833,16.3055,16.3218,16.3458,16.3672,16.3968,16.4406,16.6045,16.6582,16.5119,16.5094,16.5194,16.5305,16.5623,16.5759,16.573,16.5777,16.5873,16.6096,16.6542,16.6658,16.6738,16.6708,16.6627,16.6757,16.6914,16.7073,16.7369,16.7504,16.7577,16.7585,16.761,16.7799,16.657
WDMS,4657,55591,960,True,18.4964,18.5134,18.4664,18.4638,18.4841,18.5571,18.5703,18.5265,18.5551,18.5658,18.6021,18.6272,18.6174,18.631,18.6435,18.6632,18.6849,18.6959,18.7298,18.7772,18.7918,18.762,18.7805,18.8053,18.8377,18.8599,18.8695,18.9182,18.9375,18.9398,18.955,18.9902,19.0119,19.0019,19.0319,19.0471,19.0665,19.0835,19.092,19.0973,19.1085,19.1319,19.1678,19.1759,19.2228,19.2217,19.2463,19.2197,19.2208,19.277,19.3085,19.3397,19.2746
WDMS,6589,56536,820,True,20.998,20.9665,20.8679,20.8795,20.7779,20.6248,20.4204,20.2721,20.2339,20.2476,20.1328,20.1461,20.1608,20.0055,19.7561,19.6358,19.5575,19.4658,19.3153,19.2579,19.3234,19.1186,19.0882,19.2106,19.0664,18.9129,18.7379,18.6969,18.8193,18.9285,18.794,18.5539,18.5502,18.4622,18.2836,18.1878,18.1345,18.1043,18.1127,18.0479,17.9876,17.9287,17.8973,17.8677,17.835,17.8158,17.81,17.7967,17.7471,17.6916,17.6618,17.6724,17.5886
WDMS,2620,54339,73,True,18.997,18.9035,18.8562,18.7319,18.8456,18.7001,18.4736,18.3854,18.3807,18.4816,18.4103,18.3049,18.2848,18.2073,18.0397,17.9681,17.9617,17.9321,17.8342,17.7885,17.9367,17.7878,17.7216,17.9022,17.7154,17.4881,17.3398,17.3477,17.5089,17.5396,17.3368,17.0906,17.2077,17.1218,16.8257,16.6439,16.5743,16.5904,16.6989,16.6291,16.5327,16.4122,16.3395,16.3031,16.2758,16.2979,16.2993,16.2483,16.1935,16.1428,16.1172,16.0877,16.011
WDMS,2620,54397,78,True,18.8308,18.7244,18.7629,18.6432,18.7337,18.6356,18.434,18.3489,18.3327,18.4571,18.3835,18.2766,18.2481,18.1847,18.0325,17.9645,17.9793,17.9349,17.8598,17.8194,17.9565,17.8005,17.7287,17.8791,17.7108,17.4892,17.3367,17.3549,17.5053,17.5555,17.3649,17.1187,17.2397,17.1398,16.8468,16.6716,16.5957,16.605,16.7219,16.6534,16.555,16.4504,16.3621,16.3395,16.3221,16.3256,16.3308,16.2882,16.2362,16.1683,16.1584,16.1328,16.065
WDMS,3801,55509,396,True,22.3636,22.2653,22.2693,22.004,22.2104,22.2242,21.9798,21.9799,21.9726,22.3754,22.3263,22.0685,22.1067,22.0953,22.151,22.1065,22.111,22.1208,22.2292,22.2082,22.2359,22.2084,22.156,22.2318,22.2509,22.1847,22.0664,22.1197,22.127,22.1896,21.9779,21.8806,22.0323,22.0049,21.7449,21.4772,21.3725,21.4712,21.4915,21.4344,21.2993,21.2452,21.2007,21.0944,21.0007,21.113,21.1858,21.0144,20.9175,20.856,20.8808,20.9128,20.8224
WDMS,6271,56304,26,True,21.3465,21.2772,21.2141,20.9467,21.232,21.1385,20.859,20.908,20.9381,21.123,21.2015,20.9628,20.9041,20.9184,20.8978,20.9147,20.8471,20.8283,20.9429,20.945,21.0159,20.9898,20.9818,21.0335,20.9683,20.9155,20.9829,21.0233,20.9923,20.9623,21.0432,20.7903,20.7709,20.6509,20.3126,20.3335,20.2936,20.3881,20.3871,20.2208,20.2666,20.0454,19.9564,20.0012,19.9438,19.8447,19.9825,19.9105,19.9783,19.7192,19.6713,19.6729,19.6129
WDMS,3697,55290,128,True,18.9304,18.7034,18.5393,18.4522,18.3971,18.135,17.8271,17.6592,17.6146,17.661,17.5269,17.4726,17.4625,17.3178,17.0614,16.9297,16.865,16.7935,16.6432,16.5637,16.6778,16.4771,16.4071,16.5379,16.3651,16.1708,15.9995,15.9473,16.0745,16.1577,16.0074,15.7679,15.8012,15.7052,15.4831,15.358,15.2901,15.2793,15.3204,15.262,15.1881,15.1138,15.0514,15.0286,14.999,14.9936,14.9808,14.9527,14.9244,14.8803,14.8458,14.8326,14.7563
WDMS,5720,56602,946,True,22.2544,22.2385,22.1134,21.9465,22.2157,22.1543,22.0139,21.9606,22.0792,22.3497,22.3843,22.2774,22.349,22.3429,22.2952,22.3683,22.0693,21.813,21.9149,21.892,21.6681,21.7871,21.6842,21.8587,21.899,22.0439,21.781,21.7468,21.8337,22.0168,21.8793,21.7936,21.8227,21.4079,21.2441,21.4795,21.6602,21.589,21.1373,21.1328,20.9862,21.1861,21.197,21.4441,21.5543,21.2551,21.6473,20.6508,20.4842,20.7751,21.0665,21.2061,20.7668
WDMS,5722,56008,348,True,22.0246,21.8378,21.7406,21.5206,21.6747,21.6507,21.4747,21.406,21.4415,21.6814,21.7949,21.5781,21.5477,21.5723,21.5396,21.5885,21.5185,21.4723,21.5257,21.4678,21.5177,21.5546,21.5805,21.7427,21.7677,21.6673,21.6982,21.6348,21.6875,21.7852,21.7189,21.5474,21.4699,21.5071,21.3378,21.2347,21.1693,21.16,21.3352,21.1658,21.2237,20.9123,21.012,21.1318,21.1018,20.9135,21.0345,21.1057,20.9436,20.5277,20.4919,20.7484,20.9343
WDMS,1945,53387,380,False,20.9343,20.9343,20.9343,20.9343,20.9343,20.9343,20.9343,20.9343,20.9343,20.9343,20.9343,20.9343,20.9343,20.9343,20.9343,20.9343,20.9343,20.9343,23.8714,18.7677,17.9731,17.8999,17.8476,17.8891,17.9551,17.8449,17.6881,17.7978,17.8475,17.8932,17.8474,17.8109,17.8076,17.8606,17.8747,17.8584,17.8754,17.8467,17.8205,17.7661,17.7394,17.7763,17.7333,17.7171,17.7012,17.6672,17.6069,17.4835,16.9323,16.8619,17.3703,17.4969,17.5364
WDMS,10229,58441,82,True,18.2601,18.2986,18.314,18.2709,18.2441,18.272,18.2904,18.2723,18.3164,18.3387,18.328,18.3223,18.3357,18.3354,18.3466,18.3255,18.3078,18.3033,18.2492,18.1637,18.193,18.1385,18.096,18.1453,18.2045,18.0935,17.9332,18.0363,18.1022,18.1676,18.1115,18.0711,18.0771,18.1401,18.1678,18.1656,18.1596,18.1358,18.0995,18.0386,18.013,18.0477,18.0353,18.0349,18.0035,17.9697,17.9075,17.7824,17.172,17.1075,17.6668,17.8855,17.84
WDMS,674,52201,366,True,18.2923,18.6914,18.6809,18.6995,18.5646,18.4702,18.6011,18.557,18.4529,18.1268,18.1982,18.4063,18.3699,18.3719,18.385,18.362,18.3392,18.3196,18.3085,18.2148,18.1287,18.0196,18.1865,18.2355,18.2123,18.1982,18.1741,18.1742,18.2015,18.1947,18.1973,18.1793,18.14,18.0757,18.0371,18.0596,18.0434,17.9959,17.991,17.935,17.9335,17.9195,17.9515,17.9413,17.9385,17.9281,17.8779,17.8322,17.7711,17.6396,17.7421,17.6657,17.7077
WDMS,9197,57680,580,True,18.3084,18.7159,18.711,18.7096,18.6097,18.5315,18.6434,18.6048,18.5085,18.2176,18.2941,18.5024,18.4564,18.4539,18.4728,18.4501,18.4514,18.4261,18.402,18.3197,18.2483,18.153,18.3225,18.3628,18.3559,18.3514,18.31,18.3063,18.3328,18.3247,18.3205,18.3086,18.2773,18.2284,18.185,18.1874,18.175,18.127,18.1174,18.0849,18.0815,18.0793,18.0611,18.0519,18.0468,18.0332,17.9911,17.949,17.8427,17.7036,17.866,17.9012,17.853
WDMS,9170,58048,470,True,18.2299,18.6483,18.6333,18.6121,18.4999,18.4114,18.5368,18.5065,18.3978,18.0931,18.1625,18.373,18.3272,18.3302,18.3507,18.3242,18.325,18.303,18.2875,18.2053,18.1346,18.0252,18.1945,18.2377,18.2387,18.2287,18.1918,18.2015,18.2226,18.2144,18.2105,18.2013,18.1662,18.1108,18.0603,18.0827,18.0731,18.0273,18.0276,18.0044,17.9995,17.9856,17.976,17.9681,17.979,17.9703,17.9233,17.8659,17.7778,16.9118,17.6205,17.8421,17.7848
WDMS,377,52145,322,True,18.3165,18.648,18.6453,18.6099,18.5026,18.414,18.5186,18.4649,18.3739,18.0635,18.1413,18.3564,18.3129,18.3004,18.3194,18.3024,18.2935,18.2737,18.2695,18.1852,18.1225,18.0203,18.1734,18.221,18.1914,18.1686,18.1346,18.1473,18.1526,18.162,18.1679,18.1493,18.1158,18.0537,18.0175,18.0216,17.9888,17.9135,17.9437,17.9064,17.9058,17.9317,17.9362,17.8832,17.8891,17.915,17.8555,17.8338,17.722,17.5874,17.6689,17.71,17.7025
WDMS,1725,54266,233,True,18.5814,18.4864,18.4772,18.2688,18.5068,18.4317,18.2299,18.2417,18.2848,18.5111,18.5484,18.3484,18.3192,18.3305,18.2879,18.2753,18.3396,18.371,18.322,18.3331,18.4335,18.375,18.3457,18.4288,18.3332,18.1985,18.1,18.1808,18.2879,18.2442,18.0641,17.863,18.0958,17.9761,17.5785,17.3113,17.2011,17.3089,17.5809,17.4568,17.3066,17.0998,16.8952,16.8611,16.853,16.9093,16.9797,16.8824,16.7618,16.6312,16.6483,16.6132,16.5049
WDMS,2689,54149,370,True,18.2864,18.1352,18.0346,18.0509,17.9481,17.7891,17.5848,17.4332,17.3931,17.4178,17.3025,17.2827,17.2569,17.1594,16.9288,16.809,16.7751,16.7278,16.5932,16.5385,16.688,16.4723,16.377,16.5364,16.343,16.1097,15.9391,15.9264,16.0915,16.148,15.9575,15.7105,15.7983,15.7173,15.4474,15.301,15.2285,15.2241,15.309,15.2568,15.1648,15.0797,15.0124,14.9893,14.9657,14.9746,14.9798,14.9443,14.8982,14.8404,14.8223,14.8071,14.7509
WDMS,7027,56448,528,True,21.1326,21.039,21.0316,20.9035,21.0406,20.9354,20.8042,20.7755,20.8159,20.9327,20.8928,20.8368,20.8731,20.769,20.6621,20.6371,20.6215,20.5342,20.5451,20.5181,20.657,20.516,20.396,20.6356,20.5083,20.2838,20.1587,20.1794,20.3746,20.3969,20.1955,20.0313,20.1365,20.0906,19.7873,19.612,19.5822,19.5514,19.6482,19.5581,19.4785,19.4451,19.4197,19.366,19.3582,19.377,19.3669,19.3643,19.2999,19.306,19.1797,19.1971,19.1057
WDMS,3670,55480,194,True,19.5914,19.4739,19.4153,19.3685,19.368,19.1992,18.9673,18.8541,18.817,18.8512,18.7127,18.6448,18.5815,18.4807,18.2547,18.127,18.1971,18.167,17.9975,17.9614,18.1752,17.949,17.8366,18.0447,17.7572,17.4345,17.1641,17.1954,17.4655,17.4668,17.189,16.8636,17.0703,16.9038,16.4492,16.1854,16.0656,16.1159,16.3273,16.2121,16.0459,15.8707,15.7207,15.6966,15.6678,15.6996,15.7182,15.6517,15.5817,15.4973,15.4711,15.4339,15.3263
WDMS,4836,55689,264,True,17.5322,17.4615,17.4722,17.3296,17.5108,17.4655,17.3269,17.3321,17.3616,17.5357,17.5466,17.4107,17.4051,17.3994,17.3541,17.3423,17.3902,17.4026,17.3682,17.3708,17.4798,17.4191,17.3887,17.499,17.4001,17.2531,17.1732,17.2261,17.334,17.3412,17.193,16.9942,17.149,17.0727,16.7636,16.562,16.4741,16.5209,16.7043,16.6238,16.4973,16.3646,16.2444,16.2224,16.2144,16.2451,16.2775,16.2206,16.1489,16.0767,16.0683,16.036,15.9287
WDMS,3674,55182,298,True,20.6116,20.4825,20.3995,20.3704,20.3472,20.2218,20.0643,19.9586,19.9043,19.9135,19.7972,19.7249,19.6976,19.5909,19.4305,19.3471,19.3498,19.2914,19.1472,19.1043,19.2402,19.0491,18.9797,19.1391,18.939,18.7018,18.5277,18.5315,18.6835,18.7143,18.5196,18.2397,18.3309,18.2132,17.8954,17.715,17.6254,17.6335,17.7485,17.6605,17.5329,17.4164,17.3185,17.2777,17.2511,17.2544,17.2674,17.2191,17.149,17.0871,17.0697,17.0321,16.9354
WDMS,1810,53794,439,True,18.091,18.0475,17.993,18.0191,18.0267,18.0168,18.0315,18.0379,18.0423,18.0433,18.0876,18.0921,18.1197,18.1088,18.0596,18.1057,17.9842,17.8695,17.9888,17.8955,17.8884,17.9635,18.0038,17.6288,17.6038,17.6889,17.8515,17.9031,17.8169,17.799,17.8639,17.902,17.8977,17.9117,17.8939,17.88,17.8265,17.7896,17.8203,17.8073,17.7809,17.759,17.729,17.6583,17.4349,16.5437,16.8532,17.542,17.6429,17.6375,17.667,17.6635,17.5801
