class,plate,mjd,fiber,good,J0390,J0400,J0410,J0420,J0430,J0440,J0450,J0460,J0470,J0480,J0490,J0500,J0510,J0520,J0530,J0540,J0550,J0560,J0570,J0580,J0590,J0600,J0610,J0620,J0630,J0640,J0650,J0660,J0670,J0680,J0690,J0700,J0710,J0720,J0730,J0740,J0750,J0760,J0770,J0780,J0790,J0800,J0810,J0820,J0830,J0840,J0850,J0860,J0870,J0880,J0890,J0900,J0910
QSO,10276,58225,99,True,21.1216,21.094,20.7584,20.7915,21.0139,21.0456,20.9679,20.8891,20.8714,20.7943,20.7676,20.6724,20.5675,20.5036,20.4082,20.3755,20.3366,20.3277,20.2666,20.3201,20.1601,20.0012,19.787,19.9928,20.0902,20.0549,20.0134,20.0533,20.0006,19.8979,19.8562,19.8088,19.8464,19.7977,19.7897,19.7475,19.7095,19.7506,19.7391,19.7427,19.7363,19.6843,19.6783,19.7239,19.7219,19.6704,19.6963,19.7753,19.822,19.8929,19.6905,19.6659,19.7208
QSO,7655,57336,830,True,19.7109,19.3611,18.9802,19.2919,19.42,19.4474,19.4955,19.3276,19.3055,19.4335,19.5167,19.6925,19.1864,19.09,19.2866,19.283,19.2891,19.3276,19.3008,19.2824,19.2935,19.2882,19.2301,19.149,19.0273,19.113,19.2458,19.2773,19.2789,19.2513,19.22,19.2262,19.2603,19.2772,19.2674,19.2644,19.2498,19.1986,19.1533,19.1351,19.1315,19.0971,19.0879,19.0761,19.0684,19.0431,19.0165,19.0555,19.023,19.0236,19.0167,19.0096,18.8943
QSO,6031,56091,69,True,21.1747,21.1097,21.2233,21.1834,20.7089,20.6541,20.9089,20.9679,20.9586,21.055,20.9385,20.7863,19.552,19.7622,20.3447,20.6059,20.5455,20.6391,20.5722,20.5133,20.425,20.5059,20.543,20.4358,20.4122,20.4914,20.1688,20.3274,20.4785,20.4565,20.3542,20.3625,20.4565,20.4173,20.232,20.1441,20.311,20.315,20.4084,20.3906,20.3411,20.1807,20.2257,20.2443,20.3794,20.3795,20.2737,20.2199,20.3475,20.3865,20.362,20.2761,20.0859
QSO,8858,57450,50,True,19.6144,19.1338,19.6944,19.843,19.7907,19.8051,19.7051,19.6712,19.7575,19.69,19.5885,19.2926,19.1879,19.5018,19.4791,19.4538,19.5358,19.5907,19.5392,19.5149,19.4941,19.4872,19.3929,19.1998,19.2685,19.4492,19.46,19.4659,19.4511,19.4327,19.4518,19.4391,19.4277,19.3976,19.4048,19.3703,19.3346,19.3021,19.2819,19.2616,19.2279,19.1982,19.171,19.1952,19.2052,19.1219,19.133,19.1525,19.1489,19.1317,19.0619,18.9956,18.7751
QSO,7667,57580,341,True,21.9445,21.2664,21.4723,21.6072,21.6073,21.6598,21.5624,21.5378,21.5401,21.355,21.0336,20.966,21.2899,21.3494,21.3139,21.2369,21.2594,21.2561,21.2741,21.2727,21.191,21.0958,21.0428,21.0585,20.9713,20.9664,20.9016,20.9346,20.9604,20.9045,20.9293,20.8883,20.7955,20.5823,20.294,20.5892,20.7428,20.7404,20.68,20.7621,20.828,20.793,20.7186,20.637,20.6138,20.6467,20.6011,20.6928,20.7559,20.6722,20.6446,20.6533,20.6026
QSO,5971,56064,294,True,21.0697,21.0905,21.1439,21.0915,21.0622,21.0443,20.9722,20.9992,20.966,20.9875,21.0398,21.0219,20.8116,20.7499,20.965,21.0018,20.9981,20.9695,20.9985,20.9266,20.882,20.9148,20.981,21.0055,20.9165,21.0492,21.0353,20.9915,21.0017,20.948,20.9237,21.0415,20.9715,20.9085,20.8781,20.958,20.9289,20.8731,20.9662,20.836,20.8042,20.7015,20.9275,20.9995,20.7784,20.5256,20.7016,20.8483,20.6052,20.3429,20.3229,20.4095,20.539
QSO,5316,55955,376,True,20.3006,20.3226,20.331,20.2772,20.0632,19.6579,19.4328,19.7083,19.9158,19.9349,19.9523,19.8549,19.7656,19.86,19.8711,19.88,19.7972,19.5313,19.4492,19.5929,19.6212,19.6431,19.6366,19.6423,19.6351,19.6316,19.6209,19.6176,19.5706,19.4919,19.3701,19.3908,19.533,19.5778,19.5535,19.5493,19.5383,19.5496,19.5489,19.5348,19.5392,19.5347,19.5738,19.5688,19.5284,19.4264,19.4425,19.4649,19.412,19.4039,19.4045,19.3343,19.2801
QSO,6625,56386,793,True,21.8856,21.4968,20.7987,21.2178,21.5517,21.6313,21.584,21.5762,21.5252,21.572,21.6464,21.5632,21.3694,20.8636,20.9743,21.3283,21.2999,21.1986,21.4845,21.4677,21.3348,21.4725,21.4563,21.3761,21.2526,21.1523,21.1891,21.3316,21.3725,21.3132,21.3557,21.3868,21.4096,21.3479,21.1855,21.2708,21.379,21.2977,21.188,21.3466,21.1788,21.0864,21.032,21.0729,21.0144,20.9873,21.1339,21.2328,21.1516,20.9208,20.9279,20.8471,20.8943
QSO,6455,56370,608,True,20.1536,20.3279,21.0957,21.1407,21.1993,21.1957,20.983,21.099,21.1899,21.1408,20.7799,20.3116,20.7509,21.0193,20.9533,21.0126,21.1387,21.0995,21.0161,20.9991,21.0206,20.8713,20.5882,20.617,20.99,21.0046,21.0304,21.0099,20.8976,20.9693,21.0254,21.0149,21.0159,21.0288,21.0465,20.8779,20.8163,20.8564,20.8437,20.8783,20.8298,20.7452,20.6813,20.653,20.6525,20.7179,20.7833,20.685,20.5688,20.6211,20.501,20.1449,20.0371
QSO,7086,56658,750,True,22.2543,22.1781,22.2714,21.9635,20.661,20.6752,21.5393,21.7938,21.7708,21.7604,21.6144,21.4339,21.6663,21.777,21.6604,21.4956,20.8439,21.1528,21.4562,21.3645,21.3823,21.4168,21.3504,21.2357,21.3117,21.2906,21.2464,21.2997,21.0607,20.8473,21.1091,21.2169,21.3154,21.2084,21.1446,21.301,21.318,21.2495,21.4025,21.6122,21.5465,21.5803,21.1553,21.0956,21.367,21.5193,21.2146,20.9953,20.9323,21.2942,21.3565,21.0471,20.8672
QSO,11345,58428,619,True,20.9523,21.3104,21.2559,21.2131,21.3146,21.3704,21.3194,21.2095,21.1428,21.1306,21.0763,21.0486,21.0276,21.0376,21.0801,21.0791,20.8822,20.4519,20.5947,20.9309,20.8871,20.9808,21.1906,21.1174,20.9494,20.9085,20.9743,21.0053,21.008,21.0108,20.966,20.9506,21.0993,21.0752,20.9585,21.1153,21.0698,21.018,21.0822,21.0418,21.0867,21.1133,20.9321,20.8033,20.8901,21.1142,21.0449,20.8834,20.6716,20.8443,21.1313,20.9164,20.6343
QSO,6494,56363,20,True,20.8447,20.5982,20.3664,20.4494,20.6392,20.3817,20.32,20.4361,20.4825,19.9909,19.9732,20.0728,20.0203,20.0271,20.0865,20.0022,19.9795,19.9714,19.9216,19.8947,20.1639,19.8094,19.7196,19.7584,19.7307,19.7506,19.7789,19.7488,19.716,19.7409,19.7587,19.7283,19.6781,19.5543,19.4194,19.4594,19.583,19.6404,19.6169,19.5755,19.533,19.5213,19.5623,19.6036,19.5021,19.416,19.5222,19.5563,19.4226,19.3034,19.3258,19.364,19.3417
QSO,8410,57481,850,True,21.5388,21.4531,20.6779,20.7751,21.1677,21.2352,21.3309,21.3232,21.3304,21.3324,21.3253,21.1411,20.9687,21.1726,21.2869,21.2843,21.1914,21.1291,21.2432,21.2116,21.0531,21.0385,21.0268,21.0365,20.9712,20.9246,20.8592,20.8352,20.96,20.9278,20.8131,20.787,20.8555,20.8062,20.7037,20.4944,20.2919,20.5179,20.6563,20.6175,20.459,20.6058,20.7848,20.7177,20.4403,20.5604,20.5011,20.5543,20.5161,20.5158,20.4922,20.5348,20.4938
QSO,5304,55925,835,True,21.5214,21.8524,21.9645,22.1127,22.1035,21.6098,20.5337,20.5279,21.2683,21.4977,21.4888,21.5444,21.5869,21.4031,21.4396,21.5622,21.4888,21.4324,20.901,20.5876,21.3141,21.3408,21.2119,21.2401,21.3338,21.2629,21.2064,21.2171,21.2793,21.229,21.124,21.09,20.8025,20.9638,21.212,21.3255,21.2245,21.1347,21.1416,21.2294,21.1714,21.0846,21.0059,21.0797,21.1653,21.2006,21.0285,20.9538,20.8462,20.8982,21.0404,20.9377,20.7065
QSO,7871,56902,544,True,21.7176,21.1143,21.3148,21.4297,21.4551,21.4991,21.4113,21.3971,21.4549,21.321,21.0464,21.0027,21.2413,21.3105,21.2586,21.2081,21.2321,21.2253,21.2748,21.2222,21.1253,21.0705,21.0761,21.0491,21.0272,20.9889,20.9282,20.9279,20.9241,20.9374,20.94,20.9175,20.8611,20.696,20.4931,20.6946,20.806,20.8377,20.802,20.8525,20.9506,20.9561,20.8401,20.792,20.7552,20.7611,20.7437,20.8018,20.801,20.6942,20.678,20.727,20.6769
QSO,1452,53112,362,True,18.4571,18.3774,18.3157,18.2687,18.2233,18.2169,18.2299,18.2167,18.1067,17.8454,17.9248,18.0872,18.0961,18.1374,18.1366,18.0833,18.0235,18.0104,18.0204,18.0393,18.0141,18.0114,18.0168,18.0082,18.001,18.009,18.0169,18.0478,18.0609,18.1028,18.1451,18.1324,18.133,18.1716,18.1641,18.0556,17.967,18.0155,18.0844,18.0334,18.0181,18.0407,18.0596,17.9989,17.7504,17.6481,17.7556,17.7685,17.8978,18.0244,17.9081,17.8624,17.8917
QSO,2081,53357,375,False,19.1881,19.1592,18.825,18.8005,18.9876,18.9929,19.0809,19.1227,19.0797,19.0542,19.0367,18.998,18.833,18.8909,18.9844,19.0335,19.0195,18.972,18.9665,18.9419,18.9486,18.9331,19.1759,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017,20.8017
QSO,6511,56540,616,True,20.6045,20.5308,20.4287,20.3961,20.4196,20.4321,20.4472,20.1723,19.8517,20.0739,20.318,20.3565,20.3843,20.3562,20.3048,20.2457,20.2459,20.2559,20.1837,20.1721,20.1704,20.1671,20.1302,20.1006,20.0199,20.218,20.1688,20.2274,20.2566,20.2592,20.2447,20.3226,20.3305,20.1924,20.0717,20.1101,20.1958,20.2505,20.214,20.2526,20.2216,19.9851,19.6291,19.5775,19.4229,18.9201,19.1976,20.044,20.1168,20.0085,20.0223,20.0255,19.9322
QSO,4343,55540,730,True,21.7994,21.6865,21.5231,21.4605,21.4148,21.451,21.3449,21.3435,21.2467,20.954,20.8852,21.2141,21.2047,21.2405,21.2626,21.2661,21.1676,21.0907,21.1843,21.1771,21.1123,21.0925,21.1563,21.1388,21.1984,21.1092,21.1289,21.1748,21.1,21.0404,21.0073,20.8664,20.8719,20.8818,20.8094,20.7741,20.7662,20.7053,20.4828,20.464,20.4234,20.3901,20.3864,20.4082,20.381,20.233,20.1511,20.1493,20.1985,20.2491,20.247,20.266,20.1309
QSO,4206,55471,852,True,20.0859,20.3477,20.3811,20.471,20.4454,20.4327,20.4342,20.3493,20.138,20.1884,20.3478,20.3785,20.3475,20.3179,20.3319,20.338,20.3424,20.2761,20.1788,20.135,20.1257,20.0917,20.0709,20.0345,20.0083,19.9975,19.9843,19.9845,19.9548,19.8674,19.6867,19.6279,19.801,19.8661,19.8325,19.8199,19.8503,19.8912,19.8242,19.8008,19.7885,19.7333,19.7366,19.7786,19.7757,19.7408,19.6981,19.7086,19.7524,19.7893,19.7138,19.6973,19.7
QSO,1836,54567,518,True,19.5455,19.4536,19.3995,19.3422,19.3119,19.2114,19.0909,19.0256,18.9631,18.8911,18.8809,18.8939,18.889,18.8313,18.676,18.3816,18.4878,18.7082,18.7156,18.7821,18.8242,18.7699,18.6905,18.6646,18.6614,18.6846,18.6941,18.6906,18.6685,18.6989,18.7054,18.704,18.7088,18.7024,18.6927,18.7092,18.6912,18.695,18.7085,18.7233,18.6243,18.6623,18.6512,18.6011,18.4491,18.3665,18.4786,18.5287,18.4804,18.4029,18.5184,18.5482,18.4946
QSO,2203,53915,396,True,20.6452,20.7251,20.4464,20.1862,20.4477,20.4342,20.4557,20.5354,20.5189,20.4741,20.4745,20.4762,20.2856,20.1959,20.3789,20.4386,20.3652,20.3221,20.3733,20.3862,20.3502,20.4288,20.3957,20.2863,20.2031,20.2771,20.2787,20.2643,20.2108,20.1584,20.1336,20.2291,20.3351,20.1895,20.1214,20.0819,20.0046,19.8542,19.9871,20.1109,20.1613,20.2441,20.1614,20.0835,19.7368,19.8071,19.9487,19.9585,19.9306,19.9135,19.8986,19.9042,19.968
QSO,8533,58017,801,True,20.3694,20.3078,20.5498,20.5075,20.4454,20.4257,20.4231,20.4098,20.3593,20.2186,20.1959,20.1355,20.0684,20.047,20.0311,20.022,20.0126,19.9858,19.8602,19.6265,19.7686,19.8177,19.7714,19.7336,19.7571,19.7345,19.6589,19.6403,19.6371,19.611,19.5953,19.5972,19.5368,19.5491,19.556,19.5605,19.5444,19.5354,19.5222,19.5077,19.5316,19.4739,19.5098,19.5384,19.6178,19.6268,19.4698,19.5033,19.5678,19.5442,19.4758,19.2385,19.1668
QSO,3829,55300,938,True,19.9767,19.9194,19.7482,19.6032,19.8799,19.8754,19.8304,19.8102,19.7126,19.5947,18.9799,18.7768,19.0361,19.312,19.3011,19.2848,19.3213,19.2428,19.1318,19.2512,19.2439,19.213,19.1278,18.9137,18.732,18.9517,19.0663,19.0403,19.0329,19.0501,19.0655,19.0504,19.0237,19.0105,18.9733,18.9583,18.9286,18.8534,18.6929,18.6643,18.8175,18.9082,18.9467,18.9458,18.8765,18.8242,18.867,18.8797,18.86,18.8352,18.8258,18.8359,18.7791
QSO,10730,58244,154,True,20.9147,20.8697,20.9108,20.8776,20.7309,20.692,20.8565,20.907,20.9173,20.8767,20.9557,20.9856,20.9949,20.9581,20.9181,20.8818,20.7917,20.7757,20.7429,20.7423,20.7661,20.7691,20.7447,20.7689,20.7481,20.489,20.4653,20.6278,20.6849,20.6887,20.6531,20.6919,20.6845,20.6225,20.613,20.6002,20.5157,20.5623,20.6383,20.6235,20.5717,20.5691,20.5926,20.6194,20.6424,20.6154,20.5861,20.5469,20.4709,20.4569,20.335,20.3975,20.3886
QSO,9207,57667,650,True,20.7767,20.6678,20.4477,20.3465,20.227,20.1007,20.0314,19.9854,19.9126,19.8526,19.7904,19.5253,19.4719,19.5381,19.4733,19.4853,19.4613,19.38,19.3106,19.2683,19.2512,19.2532,19.2272,19.2044,19.2143,19.2342,19.1987,19.197,19.1111,19.1549,19.1166,19.1042,19.1062,19.1018,19.045,19.0355,19.0397,18.9932,18.8654,18.7593,18.8391,18.8517,18.7456,18.7165,18.7311,18.791,18.8579,18.8248,18.4698,18.5134,18.5333,18.5356,18.694
QSO,2651,54507,448,True,19.8808,19.8104,19.7916,19.8122,19.743,19.7311,19.7495,19.6339,19.5065,19.4195,19.3363,19.2284,19.1063,19.0896,19.0173,18.9803,18.8748,18.8233,18.7257,18.6779,18.6588,18.5916,18.4745,18.4368,18.3874,18.5036,18.4997,18.4233,18.3411,18.3238,18.2997,18.2973,18.2642,18.1912,18.1489,18.1355,18.1137,18.0852,18.0766,18.0591,18.0047,17.9843,17.9649,17.4515,17.394,17.7483,17.8409,17.9005,17.851,17.8188,17.8725,17.8366,17.8016
QSO,7665,57328,863,True,18.2605,18.2349,18.213,18.2555,18.2376,18.1959,18.2114,18.1911,18.2009,18.1613,18.108,18.1336,17.9752,17.9308,17.972,17.8819,17.8699,17.9581,17.7893,17.619,17.7445,17.8136,17.8755,17.7867,17.7679,17.8495,17.8697,17.8854,17.9026,17.8752,17.8155,17.7578,17.8163,17.7946,17.7782,17.7498,17.7042,17.6507,17.2282,16.5486,17.4471,17.6399,17.6912,17.684,17.6538,17.6166,17.6331,17.613,17.5802,17.5746,17.5548,17.569,17.4961
QSO,7307,56720,522,True,21.4866,21.6526,21.4353,20.4081,20.5518,21.2943,21.2618,21.4359,21.5859,21.5994,21.6926,21.6091,21.4511,21.078,21.3266,21.6709,21.5857,21.3147,21.5055,21.5875,21.6357,21.6178,21.5258,21.5059,21.3175,21.3667,21.3641,21.3412,21.3087,21.2597,21.2447,21.3609,21.3024,21.2675,21.4021,21.2747,21.1863,20.8407,20.663,21.0985,21.1873,21.234,21.237,21.2011,21.2444,21.1138,21.143,21.0582,21.231,21.1788,21.0535,21.1513,21.0985
QSO,8358,57451,607,True,21.1763,21.0774,20.8701,20.9879,20.9864,21.0175,21.0951,21.0344,21.0478,21.0588,20.9022,20.6465,20.7883,21.0037,20.994,20.9343,20.9036,20.9828,20.9975,20.9876,20.8766,20.8402,20.8674,20.8297,20.7862,20.7847,20.7577,20.7528,20.7557,20.7397,20.7343,20.7412,20.6796,20.6548,20.4316,20.2423,20.4833,20.6456,20.6309,20.5774,20.5581,20.6529,20.567,20.5823,20.5761,20.5623,20.508,20.6546,20.639,20.5865,20.5976,20.4554,20.3909
QSO,6271,56304,892,True,20.7301,20.6444,20.4694,19.9179,19.2739,19.7842,20.2385,20.2632,20.2969,20.3033,20.2148,20.2729,20.3483,20.3024,20.2135,19.7638,19.5886,20.0628,20.1101,20.1078,20.2282,20.2591,20.2484,20.2302,20.2531,20.2915,20.2324,20.1258,19.9176,20.0276,20.2156,20.284,20.2587,20.2296,20.2205,20.2787,20.3126,20.312,20.3013,20.3652,20.3266,20.2345,20.1493,20.1089,20.232,20.2194,20.1724,20.0465,20.1354,20.0862,20.1464,20.06,19.9386
QSO,11072,58436,832,True,21.2969,20.695,20.5596,21.1764,21.1748,21.2898,21.3825,21.3766,21.3674,21.2833,21.067,20.8403,20.998,21.1684,21.1712,21.0851,21.0614,20.9695,21.0237,20.9379,20.8302,20.7439,20.6701,20.6213,20.5755,20.616,20.5973,20.5565,20.5726,20.5372,20.5386,20.5655,20.4875,20.3174,20.0212,20.0293,20.2243,20.3506,20.4119,20.3498,20.3447,20.4537,20.513,20.4621,20.3335,20.2415,20.313,20.3231,20.3831,20.2167,20.2524,20.2666,20.3229
QSO,10665,58456,660,True,21.6881,21.5028,21.5737,21.6197,21.5858,21.5809,21.2578,21.2135,21.5774,21.4954,21.5625,21.5214,21.4795,21.4421,21.4379,21.4188,21.3724,21.2257,21.3625,21.3499,21.2987,21.2618,21.1997,21.2672,21.1481,21.1354,21.0029,20.9245,20.8962,20.9431,20.943,20.8545,20.7927,20.8415,20.7758,20.6974,20.6354,20.6788,20.6946,20.8425,20.4896,20.4779,20.3492,20.365,20.5046,20.4892,20.4578,20.6013,20.5358,20.6198,20.4659,20.4383,20.3962
QSO,7621,56985,88,True,21.5402,21.2028,21.4428,21.7235,21.7279,21.7297,21.6168,21.4967,21.6165,21.6358,21.59,21.3811,21.2577,21.557,21.6539,21.7214,21.7802,21.9371,21.8523,21.6783,21.5516,21.7616,21.5881,21.3256,21.2109,21.319,21.3018,21.3175,21.2118,21.2349,21.1841,21.1526,21.1625,21.1062,21.0791,21.0222,20.9471,20.9299,20.8245,20.7681,20.7573,20.7993,20.8549,20.8025,20.7837,20.8051,20.717,20.5564,20.6419,20.8964,20.6906,20.6272,20.5334
QSO,8540,58287,186,True,21.7533,21.5767,21.8062,21.7111,21.6522,21.6252,21.5653,21.5525,21.4758,21.3599,21.3034,21.212,21.1383,21.0997,21.1338,21.1733,21.1603,21.2217,21.0671,20.9007,20.9547,21.0963,21.1601,21.0814,21.1305,21.152,21.0773,21.0498,21.0566,21.0759,21.144,21.1304,21.0681,21.0188,21.1084,21.087,21.0417,21.162,21.0513,21.0192,21.2002,21.1756,21.128,21.236,21.3038,21.4191,21.2052,21.2394,21.3742,21.3066,21.3653,21.0708,20.7585
QSO,10237,58154,500,True,21.243,21.2243,21.1595,21.1232,21.0713,20.9405,20.8368,20.7998,20.7128,20.6603,20.6612,20.6126,20.5802,20.5262,20.2359,20.0883,20.3254,20.366,20.3851,20.518,20.5344,20.5328,20.3557,20.3421,20.417,20.4934,20.4414,20.4146,20.4643,20.5071,20.5068,20.5193,20.487,20.4279,20.4182,20.4275,20.4487,20.4835,20.4835,20.3405,20.3374,20.3749,20.3872,20.3284,20.0866,19.9797,20.1747,20.1505,19.9088,19.8896,19.9306,20.1106,20.1328
QSO,4974,56038,904,True,20.7566,20.2737,20.2537,20.8357,21.3911,20.5345,20.2992,20.3125,20.363,20.3729,20.2962,20.2739,20.3046,20.2947,20.1913,20.0716,20.1364,20.2149,20.1978,20.1679,20.1369,20.1759,20.1925,20.1946,20.2234,20.2512,20.1796,20.1466,20.161,20.1679,20.1127,20.0904,20.1566,20.0877,20.061,20.1146,20.1165,20.151,20.114,19.9849,19.9405,19.9109,20.0653,20.0836,20.1236,20.0743,20.0724,20.2229,20.249,20.2286,20.1233,20.1268,20.024
QSO,6530,56537,680,True,22.1017,22.089,21.8364,21.9622,22.1242,22.6287,22.9031,22.3995,22.0781,20.9793,20.5919,21.2325,21.7104,21.7652,21.7612,21.7644,21.6685,21.4968,21.7133,21.6685,21.5501,21.4901,21.1033,20.7008,21.1981,21.5371,21.4524,21.3874,21.5057,21.7231,21.651,21.6688,21.7094,21.5634,21.3148,21.4907,21.3186,21.0212,21.2055,21.2803,21.356,21.4006,21.5685,21.3282,21.1375,21.0813,21.216,21.3717,21.0553,20.9852,21.0489,21.3854,21.3135
QSO,359,51821,429,True,19.9471,20.0066,19.9206,19.8123,19.6691,19.3806,19.6726,19.6553,19.6071,19.6054,19.5686,19.5472,19.5827,19.5194,19.4304,19.3658,19.3873,19.3352,19.3136,19.2796,19.2686,19.2948,19.3143,19.3121,19.2111,19.0655,18.9676,19.1797,19.2297,19.212,19.2233,19.2293,19.2346,19.1699,19.1336,19.109,19.1194,19.1753,19.1134,19.1073,19.0346,19.0804,19.1638,19.1585,19.0447,19.0067,19.1231,19.243,19.0788,18.8617,18.8012,18.9814,19.1588
QSO,7704,57572,129,True,22.1627,22.2019,22.2336,22.0979,21.8164,21.8251,22.0703,22.0887,22.1184,22.0776,21.9384,21.925,21.8713,21.8602,21.8367,21.8134,21.8397,21.8326,21.9199,21.8402,21.8925,21.8068,21.888,21.83,21.6598,21.6623,21.6627,21.5806,21.4695,21.3159,21.5046,21.4089,21.3067,21.3585,21.423,21.3993,21.1699,20.8982,21.2714,21.3052,21.4345,21.4322,21.2649,21.1545,21.2153,21.4165,21.2761,21.1596,21.2462,21.3545,21.3199,21.2068,20.924
QSO,7399,57162,893,True,20.6019,20.6275,20.5856,20.668,20.6698,20.6783,20.6119,20.5439,20.5255,20.4807,20.4643,20.4526,20.4342,20.4129,20.4074,20.3131,20.1267,20.2813,20.3282,20.2855,20.3415,20.3517,20.26,20.1954,20.2441,20.244,20.2102,20.2058,20.2028,20.1895,20.2057,20.2366,20.2058,20.2679,20.2745,20.2289,20.2419,20.1857,20.2379,20.2644,20.2517,20.2157,20.2163,20.2703,20.3084,20.1934,20.0356,20.038,20.139,20.1163,20.0354,20.0351,19.9179
QSO,891,52584,44,True,20.2326,20.3433,20.2496,19.9837,20.0583,20.1888,20.165,20.2263,20.2073,20.2029,20.2167,20.1703,20.0799,19.9448,20.0345,20.1433,20.1592,20.1576,20.1152,20.1161,20.1791,20.1713,20.1951,20.1846,20.116,20.0428,20.0651,20.1204,20.0243,19.9625,19.9644,19.978,20.0057,19.949,19.9991,19.995,19.9219,19.8475,19.6646,19.8111,19.8525,19.8556,19.8296,19.8794,19.9214,19.8633,19.8339,19.8655,19.8485,19.5959,19.5823,19.553,19.5508
QSO,9355,57814,580,True,19.3712,19.3105,19.2596,19.2755,19.2311,19.2151,19.2033,19.1511,19.0096,18.8994,19.0262,19.0146,19.0112,18.9473,18.9538,18.9635,18.9482,18.9373,18.8604,18.7742,18.7254,18.7424,18.6926,18.6472,18.5991,18.5787,18.5735,18.5635,18.535,18.4765,18.3919,18.2395,18.2803,18.32,18.3149,18.2784,18.2752,18.3029,18.2641,18.2259,18.1948,18.1522,18.1314,18.1072,18.1082,18.1017,18.0789,18.0582,18.0449,18.0384,18.054,18.0381,17.9688
QSO,6011,56103,459,True,20.4264,20.6655,21.2167,21.1731,21.1323,21.016,20.8746,20.982,21.0523,20.9078,20.5397,20.4604,20.7469,20.775,20.7719,20.7888,20.7829,20.7913,20.8175,20.7866,20.6922,20.5346,20.3368,20.4991,20.6453,20.7318,20.6981,20.6336,20.6359,20.6896,20.7261,20.7477,20.7553,20.7048,20.6417,20.5238,20.4783,20.5712,20.6095,20.5204,20.5477,20.4359,20.4394,20.5101,20.5048,20.371,20.3745,20.343,20.3484,20.2764,20.1413,19.909,19.9605
QSO,7685,57062,276,True,21.5112,21.0426,21.2606,21.5034,21.4973,21.6335,21.729,21.6983,21.7088,21.6415,21.4228,21.4232,21.6925,21.7665,21.7972,21.7808,21.7542,21.7447,21.9056,21.8216,21.7355,21.7068,21.7356,21.6967,21.6978,21.74,21.694,21.675,21.7269,21.6582,21.6622,21.7433,21.5918,21.4188,21.1843,21.4472,21.6393,21.5912,21.6186,21.7787,21.8879,21.8921,21.6898,21.7188,21.6927,21.6871,21.8217,21.8337,21.5365,21.4312,21.5644,21.7139,21.6259
QSO,636,52176,265,True,18.6653,18.8744,18.8368,18.8769,18.8117,18.7868,18.7584,18.6726,18.4882,18.4416,18.6351,18.6712,18.6436,18.593,18.608,18.6267,18.6252,18.6269,18.498,18.4216,18.4194,18.3821,18.3217,18.323,18.3284,18.3231,18.3114,18.3138,18.307,18.2443,18.1334,17.9658,18.0979,18.1768,18.178,18.1696,18.1868,18.2484,18.2214,18.1908,18.1757,18.105,18.1204,18.1212,18.1007,18.0314,18.1066,18.147,18.1053,17.9907,17.9871,18.051,18.1007
QSO,4387,55534,206,True,19.7746,19.7329,19.6704,19.6232,19.6141,19.6379,19.661,19.5973,19.4018,19.3136,19.5298,19.5441,19.5391,19.5837,19.5426,19.4914,19.4972,19.5153,19.5024,19.4893,19.5084,19.528,19.5534,19.5623,19.5471,19.5387,19.6576,19.6067,19.643,19.7064,19.733,19.6627,19.7789,19.7541,19.6257,19.4228,19.6351,19.6962,19.6631,19.6023,19.6581,19.7548,19.8028,19.4956,19.1578,19.4298,19.1167,19.3259,19.8042,19.6919,19.6587,19.6342,19.5764
QSO,6408,56329,352,True,20.9388,20.8705,20.7657,20.7295,20.7073,20.6428,20.6298,20.6686,20.6348,20.5333,20.5312,20.4928,20.4699,20.3628,20.2857,20.2792,20.2162,20.0911,20.0704,19.972,19.9016,19.8922,19.9364,19.8145,19.6645,19.7224,19.7339,19.8175,19.7265,19.6562,19.6512,19.6825,19.6543,19.6385,19.633,19.5952,19.5462,19.4933,19.5047,19.4679,19.4464,19.4631,19.4119,19.3558,19.3014,18.8247,18.4892,19.1871,19.2498,19.3006,19.2614,19.2426,19.1449
QSO,8539,58021,37,True,21.3334,21.3421,21.1742,21.0999,21.0972,21.0411,21.0229,20.9976,21.0103,20.9609,20.8896,20.6291,20.6496,20.841,20.8001,20.8566,20.862,20.7171,20.7588,20.755,20.72,20.7444,20.7081,20.7052,20.8,20.7962,20.7596,20.7768,20.7747,20.7876,20.7231,20.7619,20.7594,20.854,20.8374,20.6775,20.6813,20.653,20.6115,20.4966,20.6245,20.5381,20.4078,20.3584,20.3826,20.5387,20.6102,20.6607,20.3179,20.3906,20.5494,20.3469,20.3204
QSO,7398,56781,854,True,21.3211,21.3201,21.1991,21.1786,21.2444,21.2462,21.0757,20.7553,20.9478,21.0382,20.9918,21.1053,21.1447,21.0939,21.0959,21.0361,20.9806,20.7743,20.6952,20.927,21.0344,21.0623,21.0218,20.9269,20.9615,20.9418,20.9447,20.972,20.9121,20.8404,20.8026,20.8019,20.8129,20.7246,20.652,20.6537,20.6883,20.6483,20.6839,20.641,20.6333,20.572,20.4928,20.3454,20.1537,20.2533,20.3959,20.5404,20.6078,20.5608,20.4732,20.4893,20.4867
