class,plate,mjd,fiber,good,J0390,J0400,J0410,J0420,J0430,J0440,J0450,J0460,J0470,J0480,J0490,J0500,J0510,J0520,J0530,J0540,J0550,J0560,J0570,J0580,J0590,J0600,J0610,J0620,J0630,J0640,J0650,J0660,J0670,J0680,J0690,J0700,J0710,J0720,J0730,J0740,J0750,J0760,J0770,J0780,J0790,J0800,J0810,J0820,J0830,J0840,J0850,J0860,J0870,J0880,J0890,J0900,J0910
CV,6781,56575,579,True,19.8564,19.9942,19.9099,20.1532,19.7529,19.7678,19.9919,20.0506,20.036,19.5313,19.4899,20.0026,19.9887,19.9816,20.0059,19.9975,19.9914,20.0024,20.0064,19.8418,19.7328,19.9653,19.9644,19.9918,20.0091,20.0059,18.8968,18.7729,19.8514,19.9689,19.9586,19.8826,19.8465,19.9205,19.9188,19.9271,19.906,19.9184,19.8497,19.8964,19.9069,19.9292,19.8617,19.7952,19.8061,19.7746,19.7732,19.8516,19.8155,19.7756,19.8849,19.7921,19.7641
CV,6781,56274,599,True,20.1058,20.2149,20.1502,20.3305,20.0114,20.0187,20.201,20.2431,20.236,19.7814,19.7646,20.2582,20.2527,20.2569,20.2715,20.2629,20.2709,20.2841,20.2795,20.1268,20.0252,20.2462,20.2582,20.2866,20.3096,20.3337,19.1397,19.0185,20.2053,20.3174,20.2964,20.2134,20.2033,20.3124,20.3212,20.3221,20.2926,20.3251,20.2966,20.2882,20.3021,20.3294,20.2526,20.2274,20.2941,20.2676,20.1987,20.2047,20.2508,20.3291,20.3032,20.2009,20.2494
CV,443,51873,360,True,19.919,19.9348,19.9542,20.0546,19.8642,19.8306,19.8751,19.8697,19.8544,19.6383,19.6013,19.7489,19.7002,19.689,19.6633,19.6412,19.6294,19.5904,19.547,19.5208,19.5238,19.54,19.4892,19.4727,19.4473,19.4489,19.1896,19.1099,19.3644,19.3939,19.3726,19.3301,19.3335,19.3025,19.2863,19.3251,19.317,19.3401,19.316,19.302,19.2886,19.2645,19.2277,19.1982,19.2192,19.186,19.1545,19.1274,19.0778,19.1843,19.3208,19.2481,19.1452
CV,7309,56991,60,True,20.4675,20.604,20.633,20.8409,20.5831,20.6244,20.7751,20.8287,20.8372,20.5004,20.4413,20.7915,20.749,20.7129,20.767,20.7923,20.7849,20.7877,20.7544,20.6584,20.5687,20.7024,20.6952,20.6668,20.6993,20.7028,20.0276,19.9186,20.5391,20.6387,20.6325,20.541,20.5088,20.5402,20.5051,20.492,20.486,20.4867,20.5067,20.4787,20.4485,20.432,20.3648,20.3441,20.3069,20.3096,20.1668,20.2085,20.1809,20.3445,20.398,20.2238,20.212
CV,1750,53358,15,True,18.8077,19.0142,19.0792,19.4171,19.0106,19.0528,19.3215,19.4027,19.3934,18.904,18.8507,19.3265,19.3455,19.3391,19.4135,19.3895,19.4095,19.3943,19.4315,19.1952,19.1316,19.4072,19.3704,19.3529,19.2941,19.2635,18.4123,18.3118,19.0838,19.2464,19.22,19.1047,19.0832,19.1569,19.1035,19.1087,19.1229,19.089,19.0365,19.0256,19.0102,19.0198,18.9656,18.9016,18.9047,18.9185,18.7206,18.7786,18.7671,18.8429,19.0185,18.8627,18.8002
CV,5357,55956,768,True,18.2595,18.4183,18.4351,18.6219,18.346,18.3648,18.4927,18.5328,18.5186,18.2572,18.1988,18.4568,18.454,18.4122,18.4015,18.3902,18.3863,18.3663,18.34,18.2524,18.204,18.2712,18.2485,18.236,18.2132,18.184,17.8273,17.7552,18.0982,18.1312,18.1071,18.059,18.0442,18.0478,18.0194,17.9998,17.9795,17.9697,17.9534,17.9346,17.9313,17.9188,17.8969,17.8638,17.8624,17.8502,17.7911,17.7992,17.8024,17.8305,17.8477,17.807,17.7568
CV,11302,58436,544,True,21.0839,21.1237,21.1492,21.1495,21.0434,21.0742,21.1532,21.1566,21.1534,20.8388,20.8182,21.1296,21.0933,21.116,21.1344,21.1134,21.0744,21.1173,21.1255,21.0445,21.0395,21.177,21.1712,21.2258,21.1171,21.1966,20.0104,19.9429,21.1371,21.1785,21.0861,21.0782,21.085,21.1398,21.237,21.2228,21.2547,21.2098,21.2107,21.3436,21.3693,21.2334,21.1342,21.0572,20.8189,21.0388,21.2501,21.1532,21.2357,20.8907,21.0714,21.1237,21.0606
CV,2240,53823,92,True,17.025,17.2815,17.3743,17.7395,17.2995,17.35,17.6458,17.7424,17.7049,17.2121,17.1414,17.6265,17.6324,17.5847,17.6145,17.6152,17.6157,17.6006,17.5762,17.4152,17.3395,17.5256,17.5024,17.471,17.4403,17.4196,16.789,16.6899,17.2738,17.3666,17.3515,17.2864,17.255,17.2812,17.2632,17.2757,17.2612,17.238,17.1755,17.1691,17.1954,17.1916,17.17,17.1351,17.141,17.1025,16.9762,16.9963,17.0508,17.1066,17.1605,17.1088,17.1081
CV,5972,56334,606,True,18.4155,18.6163,18.664,18.9459,18.5267,18.5506,18.8004,18.8846,18.8668,18.3757,18.3171,18.823,18.8314,18.7937,18.8302,18.8305,18.8409,18.8421,18.8286,18.6235,18.533,18.7754,18.7526,18.7217,18.7019,18.6885,17.8489,17.7384,18.5067,18.6499,18.6209,18.5153,18.4801,18.5322,18.5016,18.4939,18.4728,18.4683,18.4191,18.4003,18.4176,18.3793,18.3289,18.2917,18.2815,18.244,18.0961,18.1068,18.1402,18.1855,18.2227,18.1624,18.1329
CV,636,52176,331,True,18.7266,18.8396,18.7841,19.2161,18.6269,18.6268,18.9788,18.9011,18.6212,18.4371,18.3428,18.8675,18.9334,18.9263,18.8785,18.7856,18.801,18.7981,18.7674,18.615,18.5224,18.6434,18.6194,18.5961,18.5518,18.5066,18.0379,17.9172,18.3219,18.4089,18.3726,18.3061,18.276,18.2775,18.2313,18.2313,18.1815,18.1531,18.1473,18.1268,18.0692,18.0215,17.9929,17.9406,17.9225,17.9302,17.9021,17.8565,17.854,17.813,17.7872,17.767,17.7255
CV,2161,53878,189,False,19.4332,19.5379,19.5388,19.6738,19.4662,19.5045,19.5853,19.6282,19.6388,19.3593,19.3137,19.5744,19.548,19.5692,19.5319,19.5367,19.5946,19.6143,19.5413,19.4811,19.4761,19.5607,19.7513,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105,21.2105
CV,3955,55678,80,True,19.0241,19.1602,19.2049,19.3857,19.1405,19.1932,19.2889,19.3218,19.3185,19.0605,18.9948,19.2787,19.2712,19.2572,19.2531,19.2382,19.2617,19.2806,19.221,19.1193,19.0921,19.1724,19.1585,19.1582,19.1425,19.1219,18.6167,18.5002,19.0107,19.0644,19.0433,18.9781,18.9733,18.9741,18.9163,18.8822,18.8498,18.8454,18.9051,18.8627,18.8405,18.7795,18.6979,18.671,18.6653,18.6625,18.558,18.5803,18.6046,18.6486,18.6593,18.5922,18.5568
CV,1920,53314,305,False,21.0543,21.1395,21.2735,21.3893,21.0447,21.1173,21.1719,21.3478,21.3974,21.0392,20.9538,21.3492,21.3936,21.2704,21.3216,21.3783,21.3234,21.2525,21.1965,21.1474,21.2563,21.4635,21.7163,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068,23.0068
CV,2575,54085,318,True,18.6744,18.7021,18.7422,18.7803,18.6867,18.6812,18.7351,18.7597,18.7693,18.6374,18.6425,18.7823,18.7702,18.7454,18.7712,18.7902,18.8039,18.8116,18.8414,18.7746,18.7589,18.8423,18.8207,18.8153,18.8168,18.8091,18.4066,18.3618,18.7661,18.8164,18.8337,18.7479,18.7361,18.7611,18.7718,18.716,18.7118,18.7283,18.7307,18.7189,18.7237,18.7399,18.6677,18.5975,18.5826,18.6299,18.5189,18.5776,18.5533,18.5785,18.6399,18.6662,18.6784
CV,5293,55953,322,True,14.5578,14.5032,14.404,14.3233,14.3213,14.2937,14.2459,14.2306,14.2285,14.2826,14.2995,14.2519,14.2527,14.2696,14.2762,14.283,14.2936,14.3044,14.3174,14.3312,14.3509,14.3542,14.3645,14.3777,14.3976,14.4168,14.4388,14.46,14.4597,14.4697,14.4829,14.4973,14.5126,14.5277,14.5456,14.5594,14.5702,14.5878,14.6151,14.6172,14.6191,14.6211,14.6247,14.6543,14.6763,14.6795,14.6732,14.697,14.7189,14.7392,14.7532,14.7629,14.6295
CV,565,52225,359,True,18.5408,18.7145,18.7673,19.0491,18.6795,18.7103,18.9153,18.999,18.9936,18.5907,18.5264,18.9517,18.9462,18.9211,18.9635,18.9736,18.9741,19.014,19.0109,18.8372,18.7331,18.9267,18.8994,18.8607,18.8587,18.8407,18.1801,18.0772,18.7183,18.8352,18.8326,18.7461,18.7279,18.7762,18.7473,18.7312,18.7262,18.7156,18.6832,18.6386,18.6549,18.646,18.609,18.587,18.5937,18.5799,18.4121,18.3895,18.4401,18.5912,18.658,18.5309,18.4921
CV,3813,55532,745,True,18.0431,18.1968,18.2327,18.4082,18.1493,18.181,18.3264,18.3775,18.3755,18.1126,18.0484,18.3072,18.296,18.2551,18.28,18.2764,18.2782,18.2655,18.2665,18.186,18.116,18.2172,18.1923,18.168,18.1463,18.1354,17.7321,17.6543,18.0606,18.1083,18.0958,18.0571,18.0311,18.0445,18.0319,18.0271,18.0171,18.0184,17.9805,17.962,17.9813,17.9755,17.9474,17.928,17.926,17.8985,17.81,17.8202,17.8468,17.8943,17.9199,17.8978,17.8401
CV,796,52401,388,True,18.1285,18.2856,18.3176,18.587,18.2292,18.2648,18.5834,18.6945,18.6543,18.1648,18.15,18.6901,18.7554,18.781,18.8024,18.8204,18.8449,18.8725,18.8736,18.6533,18.589,18.8489,18.8455,18.8429,18.8433,18.805,17.9958,17.9142,18.6427,18.8695,18.8725,18.7528,18.747,18.8484,18.8407,18.8278,18.818,18.8407,18.8067,18.7883,18.8098,18.8502,18.8334,18.7877,18.7463,18.7167,18.7545,18.8161,18.8159,18.786,18.7159,18.7354,18.911
CV,8407,57839,736,True,17.9676,18.1699,18.1998,18.5614,18.1759,18.2113,18.5629,18.6882,18.643,18.1436,18.0877,18.6682,18.7548,18.7886,18.8073,18.8124,18.8294,18.8344,18.8322,18.6209,18.5516,18.8399,18.8306,18.8281,18.8067,18.7772,17.9869,17.8597,18.5963,18.8056,18.7961,18.6904,18.6743,18.7642,18.7025,18.7336,18.7114,18.7237,18.7093,18.6772,18.6737,18.6515,18.6274,18.6061,18.5832,18.581,18.5722,18.5569,18.5238,18.5157,18.5855,18.5367,18.531
CV,6722,56431,820,True,18.0316,18.2201,18.2482,18.5883,18.1846,18.229,18.5711,18.6858,18.655,18.1465,18.1097,18.6827,18.7548,18.7854,18.8078,18.8101,18.817,18.8258,18.8386,18.6315,18.5831,18.8584,18.8571,18.8592,18.8514,18.8309,18.0523,17.9375,18.6609,18.8459,18.844,18.7486,18.7448,18.8267,18.8104,18.8231,18.8109,18.8121,18.8039,18.7671,18.7768,18.776,18.7563,18.7434,18.7273,18.7049,18.6973,18.7197,18.7048,18.7048,18.7203,18.675,18.6683
CV,1776,53858,576,True,17.574,17.7809,17.8472,18.1146,17.741,17.7649,17.9951,18.0698,18.0426,17.641,17.584,17.9664,17.9666,17.9318,17.9549,17.9492,17.9433,17.9238,17.9129,17.7697,17.7057,17.8537,17.8232,17.8002,17.7699,17.749,17.1977,17.1048,17.6089,17.6916,17.6714,17.598,17.5752,17.6027,17.5703,17.5754,17.5625,17.5507,17.5055,17.4817,17.494,17.4873,17.4658,17.4379,17.4239,17.4048,17.3115,17.3113,17.337,17.3385,17.3854,17.3765,17.3949
CV,2581,54085,332,True,18.9468,18.8511,18.8298,18.8308,18.8283,18.7944,18.7996,18.7637,18.71,18.7374,18.7428,18.7757,18.7668,18.7838,18.7683,18.7649,18.7831,18.7858,18.7581,18.7012,18.7314,18.7569,18.7603,18.7742,18.7881,18.7997,18.6767,18.6597,18.7881,18.7961,18.8174,18.8182,18.8103,18.8231,18.8307,18.8542,18.8396,18.8742,18.9188,18.9151,18.9151,18.7924,18.7622,18.8083,18.8841,19.0264,18.9881,19.0037,19.039,19.0152,19.1581,19.2056,18.9411
CV,1947,53431,400,True,18.7665,18.8872,18.9082,18.9833,18.8542,18.7786,18.8858,18.9343,18.9353,18.8213,18.7565,19.0178,19.0214,19.0654,19.0886,19.0849,19.1237,19.126,19.1394,18.9756,18.9337,19.1436,19.1738,19.1688,19.1549,19.2008,18.7316,18.5662,19.0778,19.2315,19.2404,19.1644,19.1226,19.2134,19.1918,19.295,19.2908,19.2685,19.2354,19.2698,19.2231,19.3488,19.3825,19.3935,19.2969,19.1985,19.1717,19.2143,19.1557,19.2195,19.4071,19.3842,19.3591
CV,11348,58438,594,True,18.8764,18.9819,18.9467,19.091,18.87,18.846,18.9795,19.0186,19.0105,18.7332,18.7136,19.1341,19.1394,19.1445,19.1823,19.1951,19.2258,19.2499,19.2454,19.0325,19.0046,19.3041,19.3039,19.3045,19.3117,19.3452,18.6086,18.522,19.2185,19.401,19.3891,19.2927,19.2873,19.3927,19.4232,19.4438,19.4644,19.4716,19.4317,19.4814,19.5424,19.5267,19.4838,19.4824,19.5048,19.4887,19.4196,19.382,19.4051,19.5234,19.5292,19.4556,19.4476
CV,10430,58155,271,True,19.2542,19.3083,19.2545,19.3027,19.1544,19.0786,19.1592,19.1727,19.1456,19.0021,18.922,19.2145,19.1949,19.1973,19.2262,19.2188,19.2362,19.246,19.2498,19.1302,19.0585,19.2525,19.2392,19.2298,19.2332,19.2607,18.7105,18.5772,19.1477,19.2773,19.291,19.1999,19.1854,19.2467,19.2606,19.2909,19.2935,19.2958,19.2565,19.2634,19.3012,19.2999,19.2946,19.2515,19.2542,19.2416,19.2163,19.2626,19.2718,19.2643,19.3297,19.2647,19.2366
CV,5424,56033,750,True,19.7567,19.8883,19.9179,20.0752,19.8969,19.8636,20.0098,20.0303,19.9811,19.8825,19.8375,20.0496,20.0545,20.0717,20.0992,20.0903,20.1222,20.1622,20.1272,19.9957,19.9565,20.145,20.1526,20.139,20.153,20.1566,19.6779,19.5651,20.0108,20.1351,20.1033,20.007,20.0189,20.0884,20.0281,20.0129,20.0143,20.0088,20.0431,20.0595,20.0628,19.9859,19.8712,19.8315,19.822,19.8866,19.8782,19.9396,19.981,19.835,19.9013,19.8202,19.6773
CV,690,52261,568,False,20.2893,20.3892,20.4758,20.5366,20.4548,20.4908,20.454,20.4869,20.593,20.4133,20.4009,20.6559,20.5981,20.6301,20.6746,20.691,20.7216,20.7016,20.8485,20.6956,20.6428,20.996,21.1133,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304,22.4304
CV,9141,57663,28,True,21.5927,21.4767,21.4239,21.2049,21.1782,21.1714,21.1091,21.1379,21.0976,20.9918,21.0714,21.0939,21.0699,21.0272,21.0348,21.0423,20.8775,20.5795,21.1352,21.0391,21.1247,21.1481,21.0728,21.1683,21.2166,21.2525,20.5755,20.5697,21.3084,21.3558,21.323,21.199,21.3514,21.2043,21.1948,21.3315,21.3849,21.3193,21.1395,21.3563,21.2601,21.2977,21.4367,21.3505,21.65,21.322,21.1245,21.1806,20.982,20.7243,20.8827,21.1587,21.2521
CV,1366,53063,231,True,17.4496,17.6173,17.6597,17.8601,17.5501,17.5267,17.7125,17.7761,17.7648,17.3924,17.3582,17.7152,17.7026,17.691,17.7227,17.7285,17.7293,17.7306,17.7224,17.5686,17.5145,17.6903,17.6793,17.6652,17.6457,17.6333,16.9981,16.924,17.4975,17.5923,17.5825,17.4992,17.48,17.5258,17.504,17.5107,17.4932,17.4929,17.449,17.4259,17.4617,17.4415,17.4185,17.3737,17.3554,17.3399,17.2293,17.2323,17.2584,17.3157,17.36,17.3176,17.3282
CV,8204,58146,914,True,18.375,18.3567,18.3012,18.3036,18.175,18.1266,18.1342,18.0897,18.015,17.9433,17.8793,17.8931,17.8584,17.8126,17.7753,17.735,17.6973,17.6569,17.6168,17.5596,17.5049,17.49,17.4622,17.4484,17.4254,17.4089,17.3395,17.3106,17.3422,17.34,17.3277,17.3072,17.2861,17.2765,17.264,17.2584,17.2495,17.2325,17.2271,17.2248,17.2224,17.2183,17.2155,17.2059,17.2023,17.1961,17.1918,17.2039,17.2108,17.2045,17.2061,17.2127,17.1581
CV,1568,53169,508,True,18.3579,18.5244,18.5497,18.682,18.518,18.5472,18.647,18.6708,18.6715,18.4749,18.4356,18.6237,18.5967,18.5666,18.5869,18.5791,18.5801,18.5881,18.5851,18.5339,18.5053,18.5764,18.5397,18.506,18.4867,18.4983,18.1884,18.1453,18.4319,18.4595,18.4615,18.4284,18.3994,18.4044,18.4059,18.3911,18.3748,18.3713,18.3257,18.3154,18.3123,18.2995,18.3032,18.275,18.2817,18.2844,18.2434,18.2637,18.2122,18.2806,18.3307,18.2659,18.1818
CV,884,52374,139,True,19.1978,19.1998,19.1932,19.0911,19.224,19.1743,19.0493,19.0585,19.1076,19.2511,19.2553,19.1493,19.1152,19.092,19.114,19.1293,19.1608,19.2174,19.225,19.2337,19.2211,19.2546,19.2281,19.2196,19.2577,19.3074,19.1376,19.1105,19.3098,19.2815,19.2642,19.2566,19.2565,19.2124,19.151,19.1498,19.1135,19.1807,19.2489,19.1743,19.1455,19.1338,19.0593,19.0358,18.9859,18.954,18.919,18.9312,18.896,18.8177,18.7556,18.8584,18.859
CV,8227,57427,629,True,18.794,18.8234,18.8469,18.7584,18.8664,18.8606,18.7538,18.7583,18.8182,18.9165,18.9314,18.8878,18.8574,18.8515,18.8811,18.892,18.9255,18.9487,18.9684,18.9735,18.9736,19.0058,19.0193,19.0338,19.0486,19.0781,18.8917,18.8615,19.1022,19.0935,19.084,19.0716,19.0796,19.0741,19.0405,19.0032,18.9922,19.0143,19.0662,19.0574,19.0151,18.965,18.8992,18.8819,18.8652,18.8858,18.8161,18.8123,18.8313,18.868,18.8544,18.8071,18.7004
CV,2222,53799,10,True,19.1072,19.0504,18.9684,19.0761,19.1051,19.0367,19.0647,19.0288,19.1201,19.0004,18.995,19.087,19.1061,19.0761,19.084,19.122,19.1569,19.1887,19.1784,19.1517,19.2143,19.2894,19.2913,19.2989,19.2046,19.233,19.2047,19.1934,19.2752,19.3271,19.3391,19.4136,19.4418,19.4159,19.3922,19.4716,19.4689,19.3934,19.4981,19.4193,19.4,19.3605,19.2669,19.177,19.1185,19.1305,19.0934,19.1069,19.1127,18.9915,18.9889,19.0607,19.0298
CV,6406,56330,942,True,17.4,17.5347,17.4889,17.8134,17.5485,17.6251,17.9397,17.8291,17.7217,17.7005,17.6302,17.9482,17.9825,17.9638,18.0087,17.9684,18.033,18.0047,17.9482,17.738,17.6264,17.7525,17.7523,17.7668,17.7568,17.7638,17.2334,17.1839,17.717,17.8121,17.8047,17.7486,17.7245,17.7197,17.7428,17.7755,17.7654,17.7324,17.6868,17.6827,17.6904,17.7005,17.6783,17.6078,17.6332,17.6067,17.5427,17.5477,17.5621,17.5833,17.6303,17.5791,17.5768
CV,7745,58077,356,True,20.0322,20.1126,20.1685,20.2117,20.1794,20.2046,20.1758,20.2023,20.2271,20.1605,20.1247,20.2505,20.2229,20.2123,20.2385,20.2542,20.3055,20.2727,20.2932,20.2346,20.1964,20.3095,20.3371,20.3269,20.3273,20.3408,19.8915,19.7979,20.3423,20.3688,20.3737,20.2982,20.2893,20.3033,20.2833,20.2387,20.1994,20.2222,20.2289,20.2541,20.1716,20.1719,20.0855,20.0809,20.0148,19.9982,19.9532,19.9253,19.9199,19.9137,19.946,19.8997,19.8352
CV,10292,58113,555,True,19.3233,19.4214,19.4444,19.4525,19.374,19.384,19.374,19.3913,19.4303,19.3467,19.3038,19.4251,19.4007,19.371,19.4011,19.4075,19.4315,19.4334,19.4354,19.3806,19.3498,19.4348,19.4255,19.419,19.4209,19.4048,19.0754,19.0161,19.3822,19.4122,19.3855,19.3361,19.3363,19.3359,19.2945,19.2602,19.2331,19.2505,19.2173,19.1992,19.1778,19.1402,19.1243,19.0985,19.1118,19.1004,18.9848,18.9745,18.9911,19.0164,19.0286,19.0054,18.9343
CV,1817,53851,534,True,19.0312,19.0389,19.0098,19.0097,18.9506,18.937,18.9563,18.9417,18.9561,19.0301,19.0174,18.9764,18.9194,18.9136,18.9039,18.9077,18.9028,18.934,18.9265,18.9483,18.9622,19.0063,19.1018,19.0661,19.0318,19.0673,19.1293,19.0751,19.0649,19.0854,19.1952,19.1717,19.1037,19.1054,19.1127,19.1258,19.1267,19.1446,19.1604,19.1673,19.1597,19.118,19.1336,19.191,19.2258,19.2309,19.2612,19.2294,19.2915,19.2468,19.1687,19.133,19.0659
CV,5487,55982,180,False,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,19.0659,28.1491,21.0639,22.0956,22.0956,22.0956,22.0956,22.0956,22.0956,22.0956,22.0956,22.0956,22.0956,22.0956,22.0956,22.0956,22.0956,22.0956,22.0956,22.0956,22.0956,22.0956
CV,4878,55710,747,True,18.9387,18.908,18.8743,18.8647,18.8044,18.7887,18.7914,18.7707,18.785,18.8522,18.8396,18.7917,18.7344,18.7201,18.7144,18.7194,18.7241,18.7165,18.7444,18.759,18.7782,18.8405,18.9196,18.8823,18.8398,18.881,18.9491,18.8968,18.8865,18.9175,19.0191,18.9708,18.9062,18.9072,18.9082,18.938,18.9443,18.9382,18.9342,18.9154,18.9032,18.9131,18.9316,18.9114,18.8846,18.8642,18.9344,18.9645,18.9545,18.8549,18.809,18.8653,18.8083
CV,518,52282,285,True,18.1144,18.1055,18.0165,17.951,18.1007,17.9289,17.761,17.7724,17.891,18.0917,18.1058,17.9453,17.8771,17.8807,17.8896,17.9119,17.9322,17.9467,17.9525,17.9651,17.9734,17.9917,18.019,18.0437,18.0899,18.1835,18.1976,18.2023,18.2271,18.1722,18.1636,18.1711,18.184,18.2031,18.2137,18.2363,18.2489,18.2561,18.2871,18.2785,18.3166,18.3086,18.3188,18.324,18.3438,18.4083,18.4061,18.3677,18.3637,18.5102,18.5885,18.4834,18.3072
CV,635,52145,127,True,19.7334,19.8237,19.9237,19.9563,19.847,19.8591,19.8871,19.909,19.9689,19.8178,19.7524,19.8961,19.8681,19.8569,19.891,19.8984,19.8726,19.8893,19.9704,19.8397,19.8238,19.971,19.9307,19.9079,19.8824,19.9423,19.4082,19.3053,19.8569,19.9373,19.9109,19.852,19.8374,19.8337,19.7706,19.7687,19.7565,19.7529,19.7033,19.8561,19.8445,19.7824,19.7148,19.6141,19.6598,19.6446,19.4948,19.4332,19.5165,19.7092,19.455,19.4282,19.4841
CV,403,51871,423,True,16.8657,16.8709,16.8285,16.878,16.711,16.6749,16.712,16.6589,16.5876,16.5514,16.5196,16.6025,16.5979,16.5879,16.5757,16.5447,16.5439,16.5406,16.5406,16.5089,16.5064,16.5412,16.5278,16.5136,16.4928,16.487,16.3637,16.3376,16.4756,16.5185,16.5331,16.5112,16.4827,16.479,16.4602,16.4591,16.4498,16.4473,16.4744,16.4917,16.5094,16.522,16.539,16.5163,16.5006,16.4995,16.4815,16.4727,16.4831,16.4845,16.5201,16.5226,16.5028
CV,1770,53171,530,True,18.4269,18.3975,18.3543,18.3165,18.3294,18.2446,18.1644,18.1979,18.2549,18.2867,18.3086,18.2376,18.1745,18.17,18.1713,18.1675,18.1652,18.1791,18.181,18.187,18.2181,18.2308,18.2406,18.2604,18.317,18.2907,18.3167,18.3161,18.3294,18.3545,18.2861,18.2842,18.296,18.3028,18.3028,18.3202,18.3233,18.3123,18.3618,18.342,18.3473,18.3336,18.2226,18.1669,18.2198,18.293,18.2921,18.2609,18.2804,18.3125,18.2975,18.1764,18.0865
CV,7578,56956,83,True,17.2441,17.3143,17.3099,17.3033,17.168,17.153,17.1485,17.1671,17.1928,17.032,16.9883,17.1351,17.1,17.0512,17.0888,17.0938,17.1121,17.1153,17.1185,17.0388,16.9833,17.091,17.0761,17.0562,17.0492,17.0535,16.6262,16.5475,16.9867,17.022,17.0105,16.9631,16.9476,16.9671,16.9409,16.9159,16.904,16.9062,16.8864,16.8699,16.874,16.8456,16.7999,16.7768,16.7647,16.7357,16.6011,16.6222,16.6554,16.7143,16.751,16.7093,16.6582
CV,566,52238,380,True,19.6209,19.5363,19.5416,19.3589,19.4927,19.426,19.2527,19.2229,19.272,19.442,19.4652,19.3285,19.2914,19.2954,19.3167,19.3305,19.3559,19.3816,19.3993,19.386,19.4024,19.4089,19.413,19.4525,19.5187,19.557,19.4471,19.4422,19.5712,19.5912,19.5835,19.5556,19.5677,19.5825,19.686,19.6351,19.5984,19.5924,19.6765,19.7458,19.7399,19.7236,19.6329,19.6364,19.727,19.8394,19.6927,19.5832,19.5948,19.7158,19.6682,19.5891,19.4642
CV,10269,58220,632,True,20.4173,20.487,20.4855,20.4949,20.4817,20.4776,20.4542,20.4863,20.5336,20.4089,20.4341,20.6107,20.5735,20.5739,20.5723,20.5827,20.5528,20.5516,20.669,20.572,20.5455,20.7032,20.7113,20.7363,20.7196,20.8194,19.9756,19.9218,20.828,20.878,20.8679,20.8387,20.8796,20.8785,20.8537,20.8332,20.9485,20.9659,20.9738,20.8932,20.8066,20.8926,20.8273,20.9058,20.9169,20.8457,20.7801,20.8066,20.8523,20.9052,20.9412,20.9698,20.8236
CV,1493,52933,204,True,20.6336,20.6732,20.8521,20.9105,20.8796,20.8472,20.7599,20.8134,20.8354,20.7703,20.7879,20.9259,20.8297,20.707,20.7087,20.7893,20.816,20.8991,20.81,20.7902,20.8494,20.9713,20.8315,20.7124,20.8644,20.9768,20.3581,20.2291,20.8082,20.7211,20.6914,20.7127,20.7512,20.6186,20.5188,20.749,20.8741,20.736,20.6305,20.5488,20.6238,20.568,20.5108,20.379,20.3488,20.2582,20.1787,19.8388,20.0568,20.2453,19.8535,19.8113,19.5803
CV,1272,52989,188,False,18.942,19.0697,19.1237,19.2386,19.0346,19.1288,19.1984,19.2388,19.2883,19.0083,18.9375,19.2271,19.1997,19.2023,19.2382,19.2493,19.2553,19.2706,19.2999,19.1664,19.1224,19.2959,19.6356,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928,21.3928
CV,10238,58155,20,True,19.5658,19.6618,19.687,19.6901,19.4822,19.4681,19.4283,19.4109,19.4356,19.2303,19.1585,19.3372,19.2898,19.2354,19.2605,19.2528,19.2624,19.2596,19.2742,19.192,19.1479,19.2386,19.22,19.2198,19.2071,19.2231,18.6477,18.5305,19.1639,19.2112,19.1909,19.1615,19.1355,19.1428,19.1211,19.1261,19.1195,19.1289,19.0951,19.1028,19.1463,19.0996,19.0288,19.0079,18.9788,18.9477,18.6785,18.7346,18.8224,18.9634,19.0061,18.9569,18.8907
