class,plate,mjd,fiber,good,J0390,J0400,J0410,J0420,J0430,J0440,J0450,J0460,J0470,J0480,J0490,J0500,J0510,J0520,J0530,J0540,J0550,J0560,J0570,J0580,J0590,J0600,J0610,J0620,J0630,J0640,J0650,J0660,J0670,J0680,J0690,J0700,J0710,J0720,J0730,J0740,J0750,J0760,J0770,J0780,J0790,J0800,J0810,J0820,J0830,J0840,J0850,J0860,J0870,J0880,J0890,J0900,J0910
OBA,3263,54887,564,True,19.9146,19.7363,19.7199,19.5894,19.7082,19.684,19.6045,19.59,19.595,19.7376,19.7627,19.6573,19.6602,19.6654,19.6481,19.6499,19.6638,19.6626,19.6849,19.6711,19.6534,19.6644,19.6876,19.6824,19.7151,19.7291,19.8065,19.8367,19.7411,19.7718,19.779,19.777,19.7765,19.8098,19.8296,19.8162,19.8178,19.7944,19.8644,19.8559,19.9249,19.8281,19.8524,19.877,19.8732,19.8384,19.7985,19.7346,19.6975,19.8222,19.7859,19.7264,19.7242
OBA,3285,54948,1,True,18.9999,18.8298,18.726,18.6445,18.661,18.6101,18.5363,18.4854,18.4457,18.4855,18.4921,18.4184,18.4129,18.4028,18.3745,18.3775,18.349,18.32,18.3249,18.3307,18.3355,18.3286,18.3376,18.3327,18.316,18.3186,18.3635,18.3675,18.3082,18.3026,18.2956,18.3037,18.3065,18.2993,18.2942,18.2853,18.2864,18.2779,18.2946,18.2902,18.2811,18.309,18.2916,18.2935,18.3041,18.3245,18.3121,18.2823,18.2875,18.2669,18.1875,18.1682,18.1022
OBA,3285,54948,335,True,17.9957,17.7676,17.7679,17.6376,17.7834,17.7401,17.6506,17.6599,17.667,17.8003,17.825,17.7082,17.7135,17.7286,17.7269,17.737,17.746,17.7572,17.7713,17.7792,17.7918,17.7973,17.8161,17.8278,17.8412,17.8493,17.945,17.9685,17.8853,17.8948,17.8999,17.9108,17.9276,17.9551,17.9648,17.9617,17.9641,17.9687,17.9818,17.9881,18.0304,18.0364,18.0235,18.0434,18.0763,18.11,18.096,18.0716,18.0879,18.1284,18.07,18.0859,17.9675
OBA,3287,54941,68,True,18.3973,18.2327,18.2362,18.1397,18.2263,18.1922,18.1271,18.1073,18.0941,18.1903,18.1865,18.0927,18.0866,18.0911,18.0858,18.0893,18.0755,18.0633,18.053,18.062,18.0771,18.0792,18.0708,18.0743,18.0729,18.0777,18.1427,18.1575,18.0895,18.0898,18.0954,18.1061,18.101,18.1085,18.1133,18.1275,18.1102,18.0987,18.1154,18.1241,18.1357,18.1429,18.1418,18.1639,18.2044,18.183,18.1427,18.1583,18.2061,18.2142,18.2473,18.2145,18.0205
OBA,3287,54941,121,True,19.2661,19.1119,19.0689,18.9681,19.0399,19.0044,18.952,18.9412,18.9267,19.0187,19.0221,18.9472,18.9553,18.9578,18.9304,18.9435,18.9397,18.9336,18.931,18.9231,18.9445,18.9459,18.9681,18.9822,19.0076,18.9916,19.0418,19.0711,18.9938,19.007,19.0016,18.9953,19.0099,19.0188,19.0383,19.0318,19.0525,19.0316,19.0418,19.0223,19.0071,19.0629,19.1018,19.0662,19.0852,19.1261,19.086,19.0928,19.0798,19.0898,19.1274,19.0908,19.0395
OBA,3288,54908,19,True,20.3126,20.024,20.0567,19.9301,19.9643,19.8954,19.8084,19.7532,19.7284,19.7869,19.7619,19.6735,19.6634,19.6408,19.6156,19.6338,19.6295,19.6099,19.6188,19.6141,19.6016,19.6147,19.6186,19.5941,19.5326,19.5942,19.6772,19.6678,19.6231,19.581,19.5558,19.5913,19.605,19.5698,19.551,19.5961,19.5962,19.5493,19.5537,19.5651,19.62,19.6016,19.5833,19.545,19.6068,19.5831,19.603,19.4871,19.4221,19.4109,19.3468,19.4112,19.392
OBA,3289,54910,300,True,19.4535,19.2862,19.2109,19.1243,19.1027,19.048,18.9912,18.9609,18.9241,18.9309,18.9249,18.8682,18.8455,18.8148,18.7911,18.775,18.7426,18.7207,18.7032,18.6973,18.6888,18.6641,18.6502,18.6403,18.6253,18.6181,18.6349,18.6251,18.5823,18.5812,18.5751,18.5639,18.5591,18.5518,18.5421,18.548,18.5397,18.5317,18.5273,18.517,18.5156,18.5069,18.5101,18.5214,18.5406,18.5255,18.5269,18.5671,18.5571,18.5257,18.5305,18.5939,18.5306
OBA,3290,54941,27,False,18.4703,18.2291,18.1969,18.0554,18.1506,18.0936,18.0067,17.9799,17.9591,18.0642,18.0757,17.9671,17.9603,17.9719,17.9598,17.9588,17.9471,17.9491,17.9497,17.9635,17.9718,17.9611,18.1888,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718,19.6718
OBA,3290,54941,125,True,18.9334,18.7576,18.7038,18.5899,18.6379,18.6067,18.5295,18.5044,18.4807,18.5396,18.5372,18.457,18.4463,18.4414,18.4123,18.3978,18.3886,18.3896,18.3763,18.3761,18.3767,18.381,18.3687,18.3734,18.3711,18.3693,18.4166,18.4158,18.3621,18.3577,18.3548,18.3604,18.3581,18.3673,18.3754,18.3683,18.3632,18.3721,18.3732,18.3679,18.3659,18.3752,18.3808,18.3723,18.398,18.3867,18.4001,18.4364,18.436,18.429,18.4413,18.4817,18.3793
OBA,3290,54941,245,True,18.9922,18.7758,18.7367,18.6122,18.6906,18.6453,18.5495,18.5399,18.5237,18.6174,18.6318,18.5323,18.5292,18.5359,18.5223,18.5178,18.5087,18.509,18.5159,18.5123,18.5086,18.5026,18.5181,18.5175,18.5128,18.518,18.5934,18.602,18.5346,18.528,18.5214,18.5319,18.5455,18.537,18.5267,18.5415,18.5568,18.5638,18.5612,18.5664,18.5866,18.5829,18.5735,18.5942,18.6186,18.6367,18.6268,18.6489,18.6469,18.6452,18.5916,18.618,18.5911
OBA,3293,54921,247,True,18.5293,18.3141,18.2318,18.1232,18.1678,18.1162,18.0255,17.988,17.953,18.0168,18.0155,17.9376,17.9213,17.9219,17.8987,17.8939,17.8715,17.8558,17.8543,17.8522,17.8581,17.854,17.8571,17.8572,17.8506,17.8506,17.9017,17.9049,17.8421,17.847,17.8507,17.8514,17.8567,17.8554,17.8423,17.8508,17.8557,17.8524,17.855,17.8696,17.8643,17.8551,17.855,17.8581,17.8534,17.8569,17.8664,17.8663,17.8625,17.8367,17.8345,17.8563,17.7967
OBA,3295,54924,22,True,19.8425,19.6137,19.6208,19.5446,19.6687,19.6373,19.5669,19.5827,19.5874,19.7189,19.7607,19.6579,19.6659,19.6837,19.6731,19.681,19.7044,19.7003,19.7057,19.7482,19.7989,19.8327,19.8969,19.9614,19.967,19.9985,20.1095,20.1207,20.0462,20.0835,20.0954,20.0769,20.1267,20.1004,20.0855,20.1579,20.1296,20.2842,20.2264,20.0913,20.1316,20.1436,20.2783,20.2947,20.2488,20.0795,20.3265,20.4242,20.2592,19.8537,19.7564,19.981,19.9939
OBA,3297,54941,96,True,20.3494,20.168,20.1112,20.0289,20.1102,20.0987,20.0321,20.0078,19.9772,20.0429,20.0189,19.9126,19.9022,19.9237,19.9077,19.8961,19.8583,19.8619,19.8402,19.8548,19.8374,19.8268,19.8331,19.7993,19.7932,19.8176,19.8621,19.8566,19.7993,19.7887,19.7879,19.8041,19.8029,19.8193,19.7988,19.8173,19.7946,19.7938,19.8303,19.8307,19.8218,19.8379,19.7992,19.8001,19.8792,19.814,19.8628,19.9156,19.8758,19.8391,19.8367,19.8431,19.7862
OBA,3297,54941,250,False,16.2019,16.0522,16.0721,15.9813,16.078,16.073,16.0406,16.0544,16.0695,16.1924,16.2253,16.157,16.1695,16.1988,16.2135,16.2339,16.2453,16.2681,16.2885,16.3039,16.3217,16.3338,16.5114,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393,17.8393
OBA,3300,54914,260,True,18.8736,18.7598,18.7199,18.6731,18.668,18.6253,18.5747,18.5451,18.5183,18.5298,18.5098,18.4565,18.4446,18.4337,18.4166,18.3965,18.3751,18.3523,18.3366,18.3112,18.2805,18.2616,18.2494,18.2381,18.2192,18.2196,18.2434,18.2317,18.1855,18.1758,18.1705,18.1647,18.1611,18.16,18.1399,18.1453,18.1451,18.1345,18.1277,18.1202,18.1262,18.1197,18.1267,18.1213,18.1295,18.128,18.126,18.1392,18.1145,18.1209,18.1004,18.0964,18.0496
OBA,3301,54939,136,True,18.9701,18.7397,18.7006,18.5827,18.6833,18.6264,18.5372,18.53,18.5222,18.6256,18.6466,18.5522,18.5442,18.5449,18.5423,18.5459,18.5376,18.5359,18.5317,18.5375,18.5367,18.5359,18.5213,18.515,18.5233,18.5339,18.6029,18.6196,18.5474,18.5427,18.5481,18.5536,18.5526,18.5554,18.5587,18.5702,18.5766,18.5658,18.5633,18.5704,18.5729,18.5797,18.6039,18.6227,18.6196,18.6253,18.6344,18.582,18.5601,18.5906,18.567,18.5749,18.5453
OBA,3303,54950,157,True,19.3468,19.2586,19.2003,19.1384,19.1226,19.0963,19.0564,19.0221,18.985,18.9845,18.9601,18.9277,18.9164,18.8875,18.8471,18.8355,18.8072,18.7775,18.7663,18.7528,18.7551,18.742,18.7287,18.7198,18.7088,18.6953,18.7224,18.7232,18.68,18.6582,18.6507,18.6461,18.6304,18.6196,18.6143,18.626,18.6239,18.6116,18.5952,18.6122,18.6077,18.5787,18.5752,18.6035,18.5983,18.6285,18.5877,18.59,18.5664,18.5316,18.5542,18.6027,18.5531
OBA,3305,54945,104,False,19.8083,19.7008,19.6991,19.6392,19.6314,19.5802,19.5394,19.5038,19.4646,19.4492,19.4512,19.405,19.3782,19.3403,19.3178,19.3204,19.3088,19.2817,19.2326,19.2342,19.2709,19.2662,19.517,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047
OBA,3305,54945,280,False,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.047,21.8258,19.0472,18.6828,18.6804,18.6917,18.6944,18.6879,18.6764,18.7141,18.7082,18.6639,18.66,18.6544,18.6501,18.6543,18.661,18.6609,18.6416,18.6386,18.6357,18.6397,18.6332,18.6497,18.6444,18.6501,18.6188,18.5648,18.594,18.6356,18.5775,18.5585,18.5429,18.5654,18.5816,18.561
OBA,3310,54919,182,True,18.9852,18.8586,18.8085,18.783,18.8364,18.7296,18.6437,18.6131,18.5858,18.5985,18.5835,18.532,18.5212,18.4914,18.4558,18.4432,18.4249,18.4197,18.4007,18.3862,18.3722,18.3655,18.3561,18.3484,18.3347,18.3266,18.3538,18.3509,18.3029,18.3005,18.2917,18.2838,18.2721,18.2658,18.2708,18.2817,18.2737,18.2687,18.2633,18.2737,18.2738,18.2936,18.2653,18.2489,18.2672,18.2934,18.2596,18.2443,18.2651,18.3072,18.3136,18.2997,18.204
OBA,3311,54943,531,True,16.3631,16.1832,16.1999,16.1007,16.2255,16.207,16.1467,16.1557,16.164,16.2919,16.309,16.2211,16.2348,16.2467,16.2553,16.2726,16.2786,16.2937,16.3077,16.3232,16.3352,16.3461,16.3611,16.3697,16.3859,16.4023,16.4912,16.5094,16.4348,16.448,16.4598,16.4716,16.4862,16.4956,16.5002,16.5205,16.5304,16.5303,16.5562,16.5696,16.5841,16.5945,16.6,16.6127,16.627,16.6351,16.6312,16.6409,16.6201,16.6221,16.5894,16.5896,16.4536
OBA,3313,54999,457,True,20.5858,20.3986,20.3914,20.2124,20.3574,20.3746,20.2895,20.2674,20.269,20.4093,20.4186,20.3487,20.3522,20.3921,20.3629,20.3874,20.4055,20.3975,20.4047,20.4003,20.3873,20.3492,20.3635,20.3974,20.4676,20.4135,20.5358,20.5326,20.456,20.461,20.4586,20.4903,20.5075,20.5416,20.4877,20.5101,20.5431,20.4939,20.5817,20.6,20.5579,20.5869,20.5474,20.6775,20.9008,21.0135,20.7231,20.7679,20.5299,20.4791,20.7017,20.7681,20.5386
OBA,3314,54970,43,True,19.7829,19.623,19.5711,19.5179,19.5441,19.5045,19.4527,19.4066,19.3748,19.3816,19.3564,19.3082,19.2963,19.2612,19.2405,19.2277,19.2268,19.2151,19.1753,19.1489,19.1154,19.0816,19.0555,19.027,19.0278,19.0164,19.0397,19.0226,18.9779,18.968,18.953,18.9408,18.9228,18.9227,18.9401,18.9438,18.9312,18.9094,18.8968,18.9038,18.8915,18.8902,18.8973,18.9169,18.8919,18.8596,18.9043,18.925,18.9042,18.8502,18.8942,18.9435,18.846
OBA,3318,54951,406,True,17.2666,17.0925,17.074,16.9658,17.0342,17.0047,16.9299,16.9184,16.9097,16.988,16.9946,16.9111,16.9071,16.9065,16.8947,16.8989,16.8987,16.896,16.8952,16.8943,16.8961,16.8948,16.8951,16.8948,16.9019,16.9048,16.9683,16.98,16.9147,16.9214,16.9292,16.9322,16.9415,16.9486,16.9476,16.957,16.9579,16.966,16.9746,16.9811,16.9901,16.9962,17.0132,17.0229,17.0221,17.016,17.0285,17.0395,17.0565,17.0506,17.0431,17.0676,16.9829
OBA,3326,54943,559,True,19.6202,19.4832,19.4475,19.3881,19.3956,19.3677,19.3113,19.2763,19.253,19.2625,19.2516,19.216,19.1962,19.1703,19.1445,19.1268,19.1109,19.091,19.0686,19.0554,19.0559,19.0524,19.0597,19.0562,19.0374,19.0244,19.0603,19.0652,19.0155,19.0113,18.9996,18.9973,18.9921,18.9678,18.9504,18.9863,18.9879,18.9865,18.9735,18.9635,18.9508,18.9415,18.9861,18.994,18.9853,18.9773,18.9893,19.0203,19.132,19.1553,19.0584,19.021,18.9797
OBA,3374,54948,424,True,19.7689,19.6646,19.6297,19.5743,19.5473,19.5278,19.4581,19.4157,19.3878,19.3821,19.3542,19.3022,19.2833,19.2649,19.2385,19.2163,19.175,19.1567,19.1349,19.1265,19.131,19.1237,19.0999,19.0919,19.0744,19.0767,19.09,19.0746,19.0268,19.02,19.0208,19.0162,19.0077,19.012,19.0073,18.9774,18.9715,18.9566,18.9438,18.9351,18.9575,18.9384,18.9427,18.9527,18.9507,18.9408,18.9159,18.9088,19.0011,18.8732,18.8952,18.9638,18.9336
OBA,3375,55003,21,True,18.7422,18.5924,18.5489,18.4862,18.498,18.4556,18.3976,18.3729,18.3388,18.3588,18.3477,18.2915,18.2644,18.2603,18.2428,18.2216,18.2146,18.1992,18.1835,18.1941,18.2041,18.1921,18.1968,18.193,18.1773,18.1678,18.1991,18.1953,18.1574,18.1482,18.1436,18.1442,18.1428,18.1353,18.1244,18.1214,18.1139,18.1153,18.1034,18.0945,18.0983,18.095,18.1182,18.0995,18.0699,18.0718,18.104,18.1069,18.0796,18.0164,18.0272,18.0715,18.0341
OBA,3380,54977,164,True,19.3078,19.1944,19.1425,19.0907,19.1072,19.0743,19.0145,18.979,18.9498,18.9702,18.9497,18.9061,18.8843,18.8546,18.8194,18.796,18.7862,18.7821,18.7569,18.7433,18.7458,18.7284,18.7279,18.7159,18.7043,18.6968,18.7164,18.7073,18.674,18.6796,18.6727,18.6496,18.6468,18.6285,18.6478,18.665,18.6692,18.659,18.6401,18.6092,18.6257,18.6459,18.6111,18.6394,18.6386,18.6378,18.6674,18.6635,18.6377,18.6293,18.6656,18.6901,18.6128
OBA,3384,54948,26,True,18.2484,18.0854,18.043,17.9844,17.9912,17.957,17.9027,17.8747,17.849,17.8734,17.8624,17.8117,17.792,17.782,17.7539,17.7429,17.7216,17.7063,17.6924,17.6774,17.6656,17.6604,17.6617,17.6509,17.6392,17.6354,17.6625,17.6526,17.6133,17.6048,17.6034,17.5943,17.5922,17.5903,17.5823,17.5851,17.5861,17.5648,17.5709,17.5609,17.5581,17.5719,17.5704,17.5697,17.5663,17.565,17.5773,17.5681,17.6016,17.5754,17.5643,17.5762,17.5256
OBA,3384,54948,138,False,19.075,18.9639,18.9253,18.8598,18.8561,18.8072,18.7609,18.7247,18.6931,18.7143,18.6901,18.6404,18.6276,18.6093,18.5731,18.5638,18.5357,18.5155,18.5079,18.4804,18.4623,18.4613,18.6441,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782,20.0782
OBA,3386,54952,61,True,18.9759,18.8924,18.892,18.8399,18.8573,18.8337,18.7808,18.7544,18.7296,18.7469,18.726,18.6675,18.6525,18.6413,18.6239,18.613,18.6086,18.606,18.5849,18.5776,18.5709,18.5562,18.5544,18.5491,18.5369,18.5265,18.5578,18.5494,18.504,18.5014,18.5066,18.4988,18.4871,18.489,18.5017,18.4975,18.4915,18.5127,18.5207,18.5244,18.5248,18.4806,18.4736,18.4959,18.4738,18.4615,18.4562,18.4989,18.5412,18.5876,18.5306,18.5169,18.4241
OBA,3388,54947,101,True,19.9209,19.8173,19.8017,19.7729,19.7589,19.7353,19.672,19.6268,19.594,19.5922,19.58,19.5422,19.5314,19.4794,19.4409,19.4199,19.4045,19.3991,19.3662,19.3351,19.2965,19.2948,19.3029,19.293,19.285,19.2851,19.2887,19.273,19.2463,19.2302,19.22,19.2191,19.2185,19.2017,19.1921,19.1849,19.1914,19.1521,19.1386,19.1207,19.1561,19.1619,19.1287,19.1337,19.1135,19.1024,19.0934,19.0893,19.1031,19.0949,19.199,19.1477,19.2478
OBA,3388,54947,148,True,16.8889,16.7132,16.6911,16.588,16.6846,16.6495,16.5731,16.5616,16.558,16.6514,16.6579,16.5697,16.5723,16.5737,16.5615,16.5594,16.5578,16.5579,16.5526,16.5511,16.5625,16.5654,16.565,16.5657,16.5685,16.5773,16.6453,16.6524,16.5837,16.5886,16.5919,16.5956,16.6005,16.6049,16.6115,16.6196,16.6236,16.6233,16.6285,16.635,16.6422,16.6464,16.645,16.6505,16.6695,16.6751,16.681,16.6891,16.6991,16.692,16.6857,16.6949,16.6006
OBA,3390,54945,185,True,18.5741,18.3841,18.369,18.263,18.3591,18.3231,18.2705,18.2709,18.2765,18.3631,18.3549,18.2682,18.2731,18.2836,18.2689,18.2639,18.2593,18.2579,18.2673,18.264,18.2617,18.2769,18.276,18.2826,18.2857,18.2889,18.3495,18.3505,18.2873,18.2912,18.2953,18.3088,18.3104,18.3131,18.3185,18.3139,18.322,18.3203,18.3202,18.3099,18.3285,18.3473,18.3525,18.335,18.3099,18.3977,18.4355,18.4248,18.3594,18.3661,18.4179,18.4041,18.2828
OBA,3395,55004,21,True,20.0383,19.8268,19.7236,19.6651,19.6615,19.621,19.5642,19.5275,19.4868,19.5108,19.4905,19.4485,19.4372,19.3892,19.3634,19.3588,19.3195,19.2593,19.3102,19.3311,19.2884,19.2506,19.2667,19.2397,19.2525,19.2407,19.2614,19.2602,19.2129,19.2171,19.1943,19.1778,19.1823,19.1645,19.1331,19.1406,19.1728,19.1273,19.1316,19.1525,19.1729,19.1567,19.1237,19.1393,19.1385,19.1413,19.0741,19.0299,19.0664,19.0285,18.9773,18.9789,18.9836
OBA,3404,54967,63,True,18.5498,18.3789,18.3823,18.2816,18.3815,18.3602,18.2901,18.281,18.2827,18.3812,18.3876,18.3005,18.3008,18.3012,18.3059,18.3139,18.3035,18.3036,18.3129,18.3055,18.3012,18.3042,18.3017,18.2995,18.3145,18.3165,18.38,18.3926,18.3248,18.3237,18.3205,18.3283,18.3263,18.3233,18.3323,18.3418,18.3513,18.363,18.3804,18.3786,18.3758,18.3539,18.3695,18.3603,18.3613,18.3929,18.3704,18.3664,18.3357,18.3773,18.4265,18.3873,18.2767
OBA,3407,54971,154,True,18.5796,18.4252,18.3719,18.3132,18.3441,18.3123,18.255,18.2214,18.1932,18.2211,18.208,18.1522,18.1332,18.12,18.0917,18.0735,18.0543,18.0348,18.0252,18.0153,18.0129,18.0048,17.9945,17.9796,17.9742,17.9748,18.0142,18.0055,17.9602,17.9535,17.9452,17.9437,17.9404,17.926,17.9129,17.9281,17.9271,17.917,17.9094,17.9185,17.9029,17.9039,17.9177,17.9196,17.926,17.9039,17.9083,17.9239,17.9005,17.8768,17.8757,17.8805,17.8152
OBA,3408,54948,59,True,18.4905,18.2916,18.329,18.2128,18.3561,18.3273,18.2571,18.2798,18.2975,18.4512,18.4743,18.3661,18.3749,18.3972,18.4074,18.4254,18.4439,18.458,18.4695,18.4878,18.5225,18.5365,18.5641,18.579,18.6062,18.6288,18.7342,18.7535,18.679,18.6997,18.7122,18.7198,18.73,18.7398,18.754,18.7711,18.7942,18.8218,18.8394,18.8673,18.8653,18.8424,18.8742,18.8654,18.9205,18.8959,18.8869,18.8892,18.8111,18.828,18.8631,18.8311,18.6976
OBA,3408,54948,409,True,16.6653,16.4925,16.4364,16.3664,16.3836,16.3337,16.2772,16.2325,16.1943,16.2199,16.2049,16.1432,16.1263,16.1169,16.0819,16.0649,16.0365,16.0184,15.9961,15.9792,15.9639,15.9468,15.9354,15.9291,15.9173,15.9121,15.9363,15.9251,15.8778,15.871,15.8628,15.8578,15.8521,15.8477,15.8332,15.8308,15.8297,15.8188,15.8145,15.8108,15.8019,15.7994,15.7999,15.792,15.7937,15.7914,15.7953,15.8,15.7768,15.7619,15.7577,15.7663,15.7003
OBA,3426,54977,79,True,19.0701,18.8916,18.9229,18.7766,18.8416,18.8088,18.747,18.7155,18.6907,18.7745,18.753,18.6689,18.6551,18.641,18.6135,18.6119,18.5947,18.5674,18.581,18.5807,18.5831,18.599,18.619,18.6122,18.5972,18.6143,18.6824,18.691,18.6297,18.6228,18.6231,18.6245,18.6191,18.6147,18.6123,18.6238,18.6408,18.6426,18.6265,18.613,18.627,18.6339,18.6424,18.624,18.6312,18.6427,18.632,18.6789,18.627,18.6323,18.7081,18.66,18.561
OBA,3426,54977,222,True,19.0295,18.8074,18.7621,18.6375,18.7174,18.6411,18.5655,18.5502,18.5494,18.6367,18.6272,18.5223,18.5074,18.5057,18.4944,18.4922,18.4885,18.472,18.4718,18.4679,18.4575,18.4377,18.4351,18.4364,18.4262,18.4389,18.5042,18.504,18.434,18.4349,18.4227,18.4271,18.4247,18.419,18.4225,18.4299,18.4389,18.4523,18.4515,18.4346,18.4519,18.4582,18.4675,18.4587,18.4385,18.443,18.4471,18.4544,18.4357,18.437,18.3745,18.4311,18.3593
OBA,3428,54979,634,True,17.4769,17.2267,17.2086,17.059,17.1985,17.1498,17.0722,17.068,17.0688,17.2184,17.2301,17.1169,17.1272,17.1407,17.1409,17.1562,17.1626,17.1726,17.1901,17.2027,17.2319,17.2439,17.2638,17.2771,17.2842,17.3033,17.4131,17.4314,17.343,17.3427,17.3527,17.375,17.3873,17.4066,17.4122,17.4359,17.4333,17.4359,17.4554,17.4717,17.4791,17.4918,17.5301,17.5231,17.5306,17.5291,17.5451,17.5757,17.5606,17.5473,17.5329,17.5804,17.4529
OBA,3429,54976,467,True,17.9651,17.7502,17.6958,17.5858,17.6352,17.5661,17.4961,17.4628,17.4394,17.5062,17.4954,17.4071,17.3971,17.3949,17.3769,17.3709,17.3506,17.339,17.3324,17.3289,17.3314,17.3221,17.3186,17.3069,17.3035,17.3099,17.3655,17.3534,17.2957,17.2962,17.2971,17.2975,17.3001,17.3018,17.2987,17.3011,17.3069,17.3048,17.3068,17.3073,17.3126,17.3118,17.3185,17.3261,17.3391,17.3358,17.3426,17.3674,17.3495,17.3296,17.3546,17.3661,17.2778
OBA,3466,54998,101,False,19.7999,19.6379,19.6088,19.56,19.546,19.5104,19.4482,19.4122,19.3992,19.4053,19.3778,19.3306,19.3186,19.2711,19.245,19.2482,19.2336,19.2314,19.1856,19.158,19.1653,19.1777,19.4386,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114,21.0114
OBA,3467,54999,456,True,20.6667,20.5196,20.4717,20.3946,20.4315,20.387,20.3138,20.2894,20.28,20.3288,20.3289,20.281,20.2821,20.273,20.2773,20.2459,20.2365,20.2257,20.2329,20.235,20.2407,20.237,20.1966,20.2018,20.2105,20.2037,20.2693,20.277,20.2314,20.2402,20.2435,20.2798,20.2867,20.2942,20.3454,20.3039,20.2795,20.32,20.3257,20.3857,20.3907,20.2508,20.2964,20.2338,20.2851,20.2084,20.2735,20.2624,19.944,20.3491,20.5143,20.6368,20.3821
OBA,3478,55008,176,False,18.7541,18.5806,18.5364,18.478,18.5372,18.5043,18.4535,18.4449,18.4351,18.4852,18.4838,18.4259,18.4221,18.4165,18.388,18.3859,18.371,18.3665,18.3529,18.3494,18.3502,18.3514,18.55,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564,19.9564
OBA,3480,54999,509,True,16.1588,16.008,16.0317,15.9358,16.0522,16.0376,15.9918,15.994,15.998,16.111,16.1226,16.0359,16.0447,16.0527,16.0541,16.0649,16.0666,16.0723,16.0819,16.0887,16.0997,16.104,16.1144,16.1205,16.1297,16.1394,16.2204,16.23,16.1599,16.1643,16.1727,16.1789,16.1861,16.1963,16.199,16.2097,16.2193,16.2179,16.2296,16.2377,16.2439,16.2495,16.259,16.2643,16.2711,16.269,16.2727,16.2814,16.2535,16.2286,16.2255,16.2369,16.1181
OBA,3609,55201,756,True,20.3129,20.1665,20.1311,20.0847,20.1326,20.0934,20.053,20.0472,20.0353,20.0743,20.1044,20.0471,20.0377,20.0375,20.0377,20.0353,20.0266,20.0274,20.029,20.0012,19.9891,20.0336,20.0403,20.0629,20.061,20.1039,20.1226,20.0834,20.0725,20.0906,20.0861,20.0668,20.0685,20.0674,20.0939,20.0895,20.115,20.1058,20.1376,20.0806,20.0618,20.0174,20.0943,20.1483,20.1022,20.047,20.136,20.1424,20.1494,20.1292,20.0199,20.1323,20.0639
OBA,3639,55205,52,True,21.3555,21.3171,21.2678,21.2942,21.3909,21.3957,21.4122,21.415,21.4361,21.492,21.5056,21.5361,21.5902,21.6754,21.6459,21.6341,21.5237,21.4258,21.5497,21.5905,21.3957,21.6817,21.9753,21.8116,21.5432,21.7216,21.7802,21.8565,21.8819,21.7586,21.639,21.7726,21.9665,22.0361,21.9734,22.1425,22.0362,21.6659,21.4564,21.2627,20.9384,21.133,21.7354,21.7813,21.5381,20.9448,21.1327,21.5499,21.3642,21.0235,20.7279,21.3418,21.7222
OBA,3650,55244,880,True,20.6753,20.5901,20.6282,20.5929,20.7536,20.7707,20.719,20.7713,20.7859,20.8846,20.9118,20.8553,20.8469,20.8809,20.916,20.9077,20.8752,20.8293,20.895,20.9054,20.9969,20.9559,20.8958,20.977,20.9901,20.9437,21.0177,21.1054,20.9803,20.9897,21.1059,21.0825,21.0396,21.0672,21.0662,21.0634,21.1694,21.2008,21.0232,20.9909,21.1137,21.1576,21.139,21.0469,20.9706,20.8311,20.8465,20.9639,20.923,20.5782,20.3666,20.6343,20.9761
